t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
610.9	model_loaded	38.93	7.29	76.96	6.62	32.86
611.4	model_loaded	39.79	8.15	76.12	6.62	32.86
611.9	capturing	39.64	7.97	76.23	6.62	32.88
612.4	captured	39.36	7.69	76.36	6.62	32.89
613.0	captured	31.13	0.94	84.03	6.62	31.83
613.5	captured	30.21	1.09	85.35	6.62	30.33
614.0	captured	30.19	1.07	85.37	6.62	30.33
614.5	captured	30.18	1.07	85.38	6.62	30.33
615.0	captured	30.02	0.88	85.41	6.62	30.36
615.5	captured	30.00	0.85	85.42	6.62	30.37
616.0	captured	30.07	0.92	85.33	6.62	30.37
616.5	captured	30.13	0.91	85.25	6.62	30.44
617.0	captured	29.96	0.78	85.29	6.62	30.39
617.5	captured	29.82	0.77	85.31	6.62	30.26
618.0	captured	29.75	0.79	85.32	6.62	30.18
618.5	captured	29.68	0.79	85.33	6.62	30.10
619.0	captured	29.58	0.78	85.33	6.62	30.02
619.5	captured	29.49	0.77	85.34	6.62	29.94
620.0	captured	29.51	0.79	85.26	6.62	29.94
620.5	captured	29.34	0.80	85.28	6.62	29.75
621.1	captured	29.25	0.78	85.28	6.62	29.68
621.6	captured	29.13	0.78	85.31	6.62	29.56
622.1	captured	29.10	0.79	85.32	6.62	29.53
622.6	captured	28.99	0.77	85.33	6.62	29.43
623.1	captured	28.95	0.76	85.34	6.62	29.40
623.6	captured	28.95	0.80	85.34	6.62	29.37
624.1	captured	28.94	0.78	85.41	6.62	29.37
624.6	captured	28.83	0.79	85.42	6.62	29.26
625.1	captured	28.78	0.76	85.42	6.62	29.23
625.6	captured	28.72	0.79	85.42	6.57	29.15
626.1	captured	28.66	0.78	85.41	6.52	29.10
626.6	captured	28.59	0.82	85.45	6.47	28.98
627.1	captured	28.53	0.77	85.45	6.47	28.98
627.6	captured	28.48	0.76	85.46	6.47	28.93
628.1	captured	28.34	0.77	85.45	6.47	28.78
628.6	captured	28.46	0.96	85.26	6.47	28.72
629.1	captured	28.39	0.88	85.29	6.47	28.72
629.7	captured	28.29	0.77	85.30	6.47	28.72
630.2	captured	28.18	0.77	85.31	6.47	28.63
630.7	captured	28.11	0.79	85.31	6.47	28.53
631.2	captured	28.02	0.77	85.31	6.47	28.46
631.7	ready	27.92	0.97	85.33	6.45	28.17
