t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
421.9	start	43.57	4.76	73.28	5.28	39.43
422.4	start	43.47	4.59	73.30	5.28	39.50
422.9	start	43.39	4.44	73.32	5.28	39.57
423.4	start	43.74	4.96	73.26	5.33	39.40
423.9	start	43.66	4.80	73.28	5.33	39.47
424.4	start	43.57	4.64	73.30	5.33	39.55
424.9	start	43.48	4.48	73.31	5.33	39.62
425.4	start	43.50	4.67	73.27	5.38	39.45
425.9	start	43.74	4.84	73.29	5.38	39.52
426.4	start	43.65	4.68	73.31	5.38	39.59
426.9	start	43.57	4.52	73.32	5.38	39.66
427.4	start	43.57	4.71	73.28	5.41	39.48
428.0	start	43.48	4.55	73.30	5.41	39.55
428.5	start	43.71	4.71	73.33	5.41	39.62
429.0	start	43.62	4.56	73.35	5.41	39.69
429.5	start	43.61	4.72	73.32	5.44	39.51
430.0	start	43.52	4.56	73.33	5.44	39.58
430.5	start	43.76	4.73	73.36	5.44	39.65
431.0	start	43.67	4.57	73.37	5.44	39.72
431.5	start	43.68	4.75	73.33	5.48	39.54
432.0	start	43.59	4.59	73.34	5.48	39.61
432.5	start	43.50	4.43	73.36	5.48	39.69
433.0	start	43.74	4.61	73.38	5.48	39.75
433.5	start	43.76	4.81	73.32	5.51	39.58
434.0	start	43.68	4.64	73.34	5.51	39.65
434.5	start	43.58	4.48	73.36	5.51	39.72
435.0	start	43.49	4.32	73.38	5.51	39.80
435.5	start	43.84	4.84	73.33	5.55	39.62
436.0	start	43.75	4.67	73.34	5.55	39.70
436.5	start	43.65	4.50	73.36	5.55	39.77
437.0	start	43.57	4.34	73.38	5.55	39.84
437.5	start	43.99	4.94	73.27	5.59	39.67
438.1	start	43.90	4.78	73.28	5.59	39.74
438.6	start	43.81	4.62	73.30	5.59	39.81
439.1	start	43.72	4.46	73.31	5.59	39.88
439.6	start	43.80	4.72	73.20	5.63	39.71
440.1	start	44.04	4.89	73.23	5.63	39.77
440.6	start	43.96	4.73	73.24	5.63	39.84
441.1	start	43.87	4.58	73.26	5.63	39.91
441.6	start	43.89	4.77	73.21	5.67	39.73
442.1	start	43.87	4.68	73.23	5.67	39.80
442.6	start	44.05	4.80	73.24	5.67	39.87
443.1	start	43.95	4.63	73.26	5.67	39.94
443.6	start	43.97	4.81	73.21	5.71	39.77
444.1	start	43.86	4.63	73.23	5.71	39.85
444.6	start	44.09	4.78	73.26	5.71	39.93
445.1	start	43.99	4.60	73.27	5.71	40.01
445.6	start	44.01	4.78	73.22	5.75	39.85
446.1	start	43.91	4.61	73.24	5.75	39.92
446.6	start	44.15	4.77	73.26	5.75	39.99
447.1	start	44.12	4.92	73.24	5.78	39.82
447.6	start	44.02	4.74	73.26	5.78	39.90
448.2	start	43.92	4.55	73.28	5.78	39.98
448.7	start	44.14	4.70	73.31	5.78	40.06
449.2	start	44.15	4.88	73.26	5.82	39.89
449.7	start	44.04	4.69	73.29	5.82	39.97
450.2	start	43.95	4.51	73.30	5.82	40.05
450.7	start	44.17	4.66	73.33	5.82	40.13
451.2	start	44.16	4.84	73.30	5.84	39.94
451.7	start	44.06	4.66	73.32	5.84	40.02
452.2	start	43.96	4.48	73.34	5.84	40.10
452.7	start	43.86	4.29	73.36	5.84	40.18
453.2	start	43.89	4.49	73.28	5.88	40.02
453.7	start	43.78	4.30	73.31	5.88	40.10
454.2	start	43.67	4.10	73.33	5.88	40.19
454.7	start	43.67	4.26	73.29	5.92	40.03
455.2	start	43.56	4.08	73.31	5.92	40.11
455.7	start	43.46	3.90	73.33	5.92	40.19
456.2	start	43.49	4.10	73.28	5.96	40.02
456.7	start	43.40	3.93	73.30	5.96	40.09
457.2	start	43.30	3.76	73.32	5.96	40.16
457.8	start	44.29	4.68	73.34	5.96	40.23
458.3	start	44.20	4.51	73.36	5.96	40.30
458.8	start	44.23	4.72	73.30	6.00	40.13
459.3	start	44.34	4.77	73.32	6.00	40.20
459.8	start	44.25	4.60	73.33	6.00	40.28
460.3	start	44.26	4.53	73.28	6.03	40.35
460.8	start	44.21	4.65	73.26	6.04	40.18
461.3	start	44.12	4.49	73.28	6.04	40.25
461.8	start	44.02	4.31	73.30	6.04	40.33
462.3	start	44.05	4.52	73.24	6.08	40.15
462.8	start	43.95	4.33	73.25	6.08	40.23
463.3	start	43.85	4.15	73.27	6.08	40.32
463.8	start	43.75	3.97	73.30	6.08	40.39
464.3	start	43.76	4.15	73.24	6.12	40.23
464.8	start	43.66	3.97	73.27	6.12	40.31
465.3	start	43.56	3.80	73.29	6.12	40.39
465.8	start	43.58	4.01	73.21	6.13	40.19
466.3	start	43.49	3.85	73.24	6.13	40.26
466.8	start	43.40	3.69	73.26	6.13	40.33
467.3	start	43.32	3.54	73.27	6.13	40.40
467.9	start	43.27	3.72	73.25	6.13	40.18
468.4	start	43.19	3.57	73.27	6.13	40.24
468.9	start	43.13	3.73	73.26	6.13	40.02
469.4	start	43.05	3.58	73.28	6.13	40.09
469.9	start	43.01	3.77	73.25	6.13	39.86
470.4	start	42.92	3.61	73.27	6.13	39.93
470.9	start	42.98	3.89	73.15	6.13	39.71
471.4	start	42.88	3.73	73.17	6.13	39.78
471.9	start	42.80	3.85	73.19	6.13	39.57
472.4	start	42.70	3.69	73.21	6.13	39.64
472.9	start	42.61	3.53	73.23	6.13	39.71
473.4	start	42.53	3.67	73.25	6.13	39.49
473.9	start	42.45	3.52	73.27	6.13	39.55
474.4	start	42.37	3.67	73.28	6.13	39.32
474.9	start	42.29	3.53	73.30	6.13	39.38
475.4	start	42.20	3.65	73.31	6.13	39.18
475.9	start	42.12	3.50	73.33	6.13	39.24
476.4	start	42.04	3.65	73.35	6.13	39.02
476.9	start	41.95	3.49	73.36	6.13	39.09
477.4	start	41.87	3.62	73.38	6.13	38.87
478.0	start	41.79	3.48	73.40	6.13	38.93
478.5	start	41.70	3.61	73.42	6.13	38.72
479.0	start	41.61	3.45	73.44	6.13	38.78
479.5	start	41.52	3.58	73.46	6.13	38.57
480.0	start	41.42	3.41	73.49	6.13	38.63
480.5	start	41.33	3.53	73.51	6.13	38.42
481.0	start	41.24	3.37	73.52	6.13	38.50
481.5	start	41.16	3.50	73.54	6.13	38.28
482.0	start	41.07	3.34	73.56	6.13	38.35
482.5	start	41.44	3.54	73.14	6.13	38.52
483.0	start	41.44	3.27	73.14	6.13	38.79
483.5	start	43.99	5.68	73.84	6.13	38.93
484.0	start	43.76	5.39	73.99	6.13	39.00
484.5	start	43.68	5.23	74.00	6.13	39.08
485.0	start	43.64	5.11	73.97	6.13	39.15
485.5	start	43.59	5.00	73.94	6.13	39.22
486.0	start	43.51	4.84	73.96	6.13	39.29
486.5	start	43.42	4.68	73.97	6.13	39.36
487.1	start	43.34	4.53	73.99	6.13	39.43
487.6	start	43.25	4.38	74.01	6.13	39.50
488.1	start	43.16	4.22	74.03	6.13	39.57
488.6	start	43.08	4.07	74.04	6.13	39.64
489.1	start	42.99	3.91	74.06	6.13	39.70
489.6	start	42.91	3.76	74.08	6.13	39.77
490.1	start	42.82	3.60	74.09	6.13	39.84
490.6	start	42.73	3.45	74.11	6.13	39.91
491.1	start	42.65	3.29	74.13	6.13	39.98
491.6	start	42.57	3.14	74.14	6.13	40.05
492.1	start	42.49	3.00	74.16	6.13	40.11
492.6	start	42.41	2.85	74.17	6.13	40.18
493.1	start	42.32	2.99	74.19	6.13	39.95
493.6	start	42.25	2.86	74.20	6.13	40.02
494.1	start	42.17	3.01	74.22	6.13	39.79
494.6	start	42.10	2.87	74.22	6.13	39.86
495.1	start	42.03	3.02	74.23	6.13	39.64
495.6	start	41.95	2.87	74.25	6.13	39.70
496.1	start	41.86	3.01	74.27	6.13	39.48
496.6	start	41.79	2.87	74.28	6.13	39.54
497.2	start	41.71	2.73	74.28	6.13	39.61
497.7	start	41.63	2.86	74.30	6.13	39.39
498.2	start	41.54	2.70	74.32	6.13	39.46
498.7	start	42.62	3.72	73.16	6.13	39.53
499.2	start	42.51	3.53	73.21	6.13	39.60
499.7	start	42.50	3.56	73.14	6.13	39.56
500.2	start	42.40	4.04	73.15	6.13	38.98
500.7	start	42.30	3.86	73.16	6.13	39.07
501.2	start	42.30	4.01	73.15	6.18	38.91
501.7	weights	44.20	5.85	73.46	6.18	38.98
502.2	weights	44.16	5.81	73.54	6.18	38.98
502.7	weights	44.13	5.78	73.48	6.18	38.98
503.2	weights	44.02	5.67	73.48	6.18	38.98
503.7	weights	43.94	5.59	73.49	6.18	38.98
504.2	weights	43.87	5.52	73.48	6.18	38.98
504.7	weights	41.48	3.13	75.83	6.18	38.98
505.2	weights	38.99	2.62	78.04	6.36	37.43
505.8	weights	37.56	2.99	80.00	6.46	35.21
506.3	weights	36.00	2.55	81.54	6.46	34.10
506.8	weights	34.01	2.44	83.51	6.46	32.21
507.3	weights	34.00	2.07	83.51	6.46	32.57
507.8	weights	34.01	1.72	83.51	6.46	32.92
508.3	weights	34.00	1.36	83.51	6.46	33.29
508.8	weights	34.00	1.00	83.51	6.46	33.65
509.3	weights	34.01	0.92	83.51	6.46	33.74
509.8	weights	33.97	0.87	83.55	6.46	33.74
510.3	weights	33.96	0.89	83.55	6.46	33.73
510.8	weights	33.98	0.92	83.56	6.46	33.70
511.3	weights	33.97	0.94	83.56	6.46	33.70
511.8	weights	33.97	0.96	83.56	6.46	33.67
512.3	weights	34.03	1.02	83.52	6.46	33.66
512.8	weights	34.02	1.02	83.52	6.46	33.66
513.3	weights	34.02	1.01	83.53	6.46	33.66
513.8	weights	34.03	1.01	83.53	6.46	33.67
514.4	weights	34.01	0.99	83.53	6.46	33.69
514.9	weights	34.03	0.99	83.53	6.46	33.70
515.4	weights	34.04	0.99	83.51	6.46	33.72
515.9	weights	34.04	0.98	83.52	6.46	33.73
516.4	weights	34.04	0.98	83.52	6.46	33.74
516.9	weights	34.03	0.98	83.53	6.46	33.74
517.4	weights	34.02	0.98	83.53	6.46	33.74
517.9	weights	34.03	1.00	83.53	6.46	33.73
518.4	weights	34.02	1.00	83.53	6.46	33.73
518.9	weights	34.02	1.01	83.53	6.46	33.73
519.4	weights	34.02	1.01	83.53	6.46	33.73
519.9	weights	34.02	1.02	83.54	6.46	33.73
520.4	weights	34.02	1.02	83.54	6.46	33.73
520.9	weights	34.02	1.02	83.54	6.46	33.73
521.4	weights	34.02	1.02	83.54	6.46	33.74
521.9	weights	34.02	1.03	83.54	6.46	33.73
522.4	weights	34.02	1.04	83.54	6.46	33.73
523.0	weights	34.02	1.05	83.54	6.46	33.73
523.5	weights	34.02	1.06	83.54	6.46	33.72
524.0	weights	34.02	0.76	83.54	6.46	34.02
524.5	weights	34.02	0.77	83.54	6.46	34.02
525.0	weights	34.02	0.77	83.54	6.46	34.02
525.5	weights	34.02	0.77	83.54	6.46	34.02
526.0	weights	34.01	0.78	83.54	6.46	34.02
526.5	weights	34.01	0.79	83.54	6.46	34.01
527.0	weights	34.01	0.79	83.54	6.46	34.02
527.5	weights	34.01	0.79	83.54	6.46	34.02
528.0	weights	34.01	0.80	83.54	6.46	34.01
528.5	weights	34.01	0.81	83.54	6.46	34.00
529.0	weights	34.01	0.82	83.54	6.46	34.00
529.5	weights	34.01	0.84	83.54	6.46	33.99
530.0	weights	34.01	0.89	83.54	6.46	33.94
530.5	weights	34.01	0.89	83.54	6.46	33.94
531.0	weights	34.01	0.90	83.54	6.46	33.93
531.6	weights	34.01	0.90	83.54	6.46	33.94
532.1	weights	34.03	0.91	83.52	6.46	33.95
532.6	weights	34.03	0.90	83.52	6.46	33.96
533.1	weights	33.99	0.88	83.52	6.46	33.98
533.6	weights	34.02	0.85	83.53	6.46	34.01
534.1	weights	34.02	0.81	83.53	6.46	34.04
534.6	weights	34.02	0.79	83.53	6.46	34.07
535.1	weights	34.02	0.98	83.53	6.46	33.87
535.6	weights	34.01	0.93	83.54	6.46	33.92
536.1	weights	34.01	0.87	83.54	6.46	33.98
536.6	weights	34.01	0.80	83.54	6.46	34.05
537.1	weights	34.01	0.95	83.54	6.46	33.90
537.6	weights	34.01	0.89	83.54	6.46	33.96
538.1	weights	34.01	0.81	83.54	6.46	34.04
538.6	weights	34.01	0.94	83.54	6.46	33.91
539.1	weights	34.01	0.85	83.54	6.46	34.00
539.6	weights	34.01	0.76	83.54	6.46	34.09
540.2	weights	34.00	0.86	83.55	6.46	33.98
540.7	weights	34.00	0.94	83.55	6.46	33.91
541.2	weights	34.00	0.81	83.55	6.46	34.03
541.7	weights	34.00	0.89	83.55	6.46	33.95
542.2	weights	34.00	0.78	83.55	6.46	34.06
542.7	weights	34.00	0.85	83.55	6.46	33.99
543.2	weights	34.00	0.89	83.55	6.46	33.95
543.7	weights	33.99	0.90	83.55	6.46	33.94
544.2	weights	34.00	0.76	83.55	6.46	34.08
544.7	weights	34.00	0.77	83.55	6.46	34.07
545.2	weights	34.00	0.76	83.55	6.46	34.07
545.7	weights	34.00	0.77	83.55	6.46	34.07
546.2	weights	33.99	0.75	83.55	6.46	34.08
546.7	weights	34.00	0.88	83.55	6.46	33.96
547.2	weights	33.99	0.86	83.55	6.46	33.97
547.7	weights	33.99	0.82	83.55	6.46	34.01
548.2	weights	33.93	0.80	83.56	6.46	33.96
548.7	weights	33.85	0.80	83.56	6.46	33.88
549.3	weights	33.77	0.80	83.56	6.46	33.81
549.8	weights	33.68	0.80	83.57	6.46	33.73
550.3	weights	33.61	0.80	83.57	6.46	33.66
550.8	weights	33.54	0.80	83.57	6.46	33.58
551.3	weights	33.47	0.80	83.56	6.46	33.52
551.8	weights	33.40	0.79	83.57	6.46	33.45
552.3	weights	33.33	0.79	83.56	6.46	33.38
552.8	weights	33.26	0.78	83.56	6.46	33.32
553.3	weights	33.19	0.77	83.56	6.46	33.25
553.8	weights	33.09	0.76	83.56	6.46	33.19
554.3	weights	33.02	0.75	83.56	6.46	33.13
554.8	weights	32.98	0.75	83.56	6.46	33.06
555.3	weights	32.90	0.73	83.56	6.46	33.01
555.8	weights	32.82	0.81	83.56	6.46	32.85
556.3	weights	32.74	0.78	83.57	6.46	32.79
556.8	weights	32.66	0.76	83.57	6.46	32.74
557.3	weights	32.62	0.85	83.52	6.46	32.61
557.8	weights	33.97	2.22	83.56	6.46	32.58
558.4	weights	33.86	2.12	83.60	6.46	32.58
558.9	weights	33.77	2.02	83.62	6.46	32.58
559.4	weights	33.68	1.93	83.63	6.46	32.58
559.9	weights	33.58	1.83	83.65	6.46	32.58
560.4	weights	33.49	1.74	83.67	6.46	32.58
560.9	weights	33.40	1.65	83.69	6.46	32.58
561.4	weights	33.30	1.56	83.71	6.46	32.58
561.9	weights	33.21	1.46	83.73	6.46	32.58
562.4	weights	33.11	1.37	83.74	6.46	32.58
562.9	weights	33.02	1.27	83.76	6.46	32.58
563.4	weights	32.93	1.18	83.78	6.46	32.58
563.9	weights	32.83	1.08	83.80	6.46	32.58
564.4	weights	32.74	0.99	83.82	6.46	32.58
564.9	weights	32.64	0.89	83.84	6.46	32.58
565.4	weights	32.55	0.80	83.86	6.46	32.58
565.9	weights	32.51	0.76	83.82	6.46	32.58
566.4	weights	32.47	0.82	83.79	6.46	32.48
566.9	weights	32.39	0.85	83.78	6.46	32.38
567.4	weights	32.31	0.77	83.79	6.46	32.38
567.9	weights	32.25	0.79	83.78	6.46	32.29
568.4	weights	32.17	0.81	83.79	6.46	32.19
568.9	weights	32.10	0.84	83.78	6.46	32.10
569.5	weights	32.02	0.76	83.79	6.46	32.10
570.0	weights	33.32	2.13	83.78	6.46	32.03
570.5	weights	42.39	11.20	75.29	6.46	32.03
571.0	model_loaded	41.92	10.73	75.60	6.46	32.16
571.5	model_loaded	41.74	10.52	75.61	6.46	32.18
572.0	model_loaded	41.71	10.49	75.60	6.46	32.18
572.5	model_loaded	41.52	10.31	75.61	6.46	32.18
573.0	model_loaded	41.50	10.28	75.61	6.46	32.18
573.5	model_loaded	41.29	10.07	75.63	6.46	32.18
574.0	model_loaded	41.23	10.01	75.64	6.46	32.18
574.5	model_loaded	41.23	10.01	75.65	6.46	32.18
575.0	model_loaded	41.23	10.01	75.64	6.46	32.18
575.5	model_loaded	39.94	8.72	75.89	6.46	32.43
576.0	model_loaded	39.65	8.14	76.17	6.46	32.72
576.5	model_loaded	38.09	6.34	77.66	6.46	32.96
577.0	model_loaded	38.09	6.33	77.66	6.46	32.97
577.5	model_loaded	38.09	6.33	77.66	6.46	32.97
578.1	model_loaded	38.09	6.33	77.66	6.46	32.97
578.6	model_loaded	38.09	6.33	77.66	6.46	32.97
579.1	model_loaded	38.09	6.33	77.66	6.46	32.97
579.6	model_loaded	38.09	6.34	77.65	6.46	32.97
580.1	model_loaded	38.09	6.34	77.65	6.46	32.97
580.6	model_loaded	38.09	6.34	77.65	6.46	32.97
581.1	model_loaded	38.09	6.34	77.65	6.46	32.97
581.6	model_loaded	38.10	6.34	77.65	6.46	32.97
582.1	model_loaded	38.10	6.34	77.65	6.46	32.97
582.6	model_loaded	38.10	6.34	77.65	6.46	32.97
583.1	model_loaded	38.10	6.34	77.65	6.46	32.97
583.6	model_loaded	38.11	6.35	77.64	6.46	32.97
584.1	model_loaded	38.11	6.35	77.64	6.46	32.97
584.6	model_loaded	38.12	6.36	77.63	6.46	32.97
585.1	model_loaded	38.12	6.36	77.63	6.46	32.97
585.6	model_loaded	38.48	6.69	77.61	6.46	33.00
586.1	model_loaded	38.46	6.65	77.61	6.46	33.02
586.7	model_loaded	38.46	6.63	77.60	6.46	33.04
587.2	model_loaded	38.44	6.60	77.60	6.46	33.06
587.7	model_loaded	38.29	6.44	77.61	6.46	33.06
588.2	model_loaded	39.68	7.78	76.34	6.46	33.11
588.7	model_loaded	39.59	7.68	76.37	6.46	33.12
589.2	model_loaded	39.39	7.47	76.57	6.46	33.12
589.7	model_loaded	39.13	7.22	76.82	6.46	33.12
590.2	model_loaded	39.58	7.67	76.38	6.46	33.12
590.7	model_loaded	39.25	7.33	77.09	6.46	33.13
591.2	model_loaded	39.41	7.49	76.92	6.46	33.13
591.7	capturing	39.41	7.48	77.01	6.46	32.89
592.2	captured	39.35	7.42	77.07	6.46	32.89
592.7	captured	39.59	7.65	76.83	6.46	32.89
593.2	captured	39.57	7.63	76.83	6.46	32.89
593.7	captured	39.62	7.69	76.83	6.46	32.89
594.2	captured	39.63	7.67	76.81	6.46	32.92
594.7	captured	39.60	7.53	76.81	6.45	33.03
595.2	captured	41.41	9.26	76.75	5.50	32.93
595.7	captured	41.58	9.44	76.62	5.50	32.93
596.3	captured	118.31	86.16	1.29	5.50	32.90
596.8	captured	118.24	86.10	1.30	5.50	32.90
597.3	captured	118.15	86.00	1.30	5.50	32.90
597.8	captured	118.03	85.89	1.30	5.50	32.90
598.3	captured	117.94	85.80	1.30	5.50	32.90
598.8	captured	117.92	85.77	1.30	5.50	32.90
599.3	captured	117.91	85.77	1.29	5.50	32.90
599.8	captured	118.18	86.03	1.28	5.17	32.90
600.3	captured	118.23	86.09	1.30	3.75	32.90
600.8	captured	118.17	86.03	1.30	3.75	32.90
601.3	captured	118.13	85.99	1.29	3.70	32.90
601.8	captured	118.08	85.93	1.28	3.68	32.90
602.3	captured	118.02	85.87	1.29	3.66	32.90
602.8	captured	117.96	85.82	1.28	3.66	32.90
603.3	captured	117.87	85.73	1.28	3.66	32.90
603.9	captured	117.77	85.63	1.28	3.66	32.90
604.4	captured	117.68	85.53	1.28	3.66	32.90
604.9	captured	117.60	85.46	1.28	3.66	32.90
605.4	captured	117.53	85.39	1.28	3.64	32.90
605.9	captured	117.47	85.33	1.29	3.63	32.90
606.4	captured	117.42	85.28	1.29	3.63	32.90
606.9	captured	117.41	85.27	1.30	3.57	32.90
607.4	captured	117.37	85.22	1.29	3.57	32.90
607.9	captured	117.35	85.20	1.30	3.56	32.90
608.4	captured	117.30	85.15	1.30	3.56	32.90
608.9	captured	118.36	86.22	1.28	1.68	32.90
