t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
371.4	start	39.63	2.81	73.35	1.67	37.61
371.9	start	39.86	2.96	73.38	1.67	37.68
372.4	start	39.76	2.78	73.39	1.67	37.76
372.9	start	39.71	2.94	73.36	1.67	37.56
373.4	start	39.62	2.78	73.37	1.67	37.62
373.9	start	39.85	2.93	73.40	1.67	37.70
374.4	start	39.74	2.75	73.42	1.67	37.78
374.9	start	39.71	2.92	73.38	1.67	37.57
375.4	start	39.61	2.75	73.40	1.67	37.64
375.9	start	39.83	2.90	73.42	1.67	37.72
376.4	start	40.03	3.30	73.15	1.67	37.51
376.9	start	39.92	3.12	73.18	1.67	37.58
377.4	start	39.82	2.94	73.20	1.67	37.66
378.0	start	39.77	3.10	73.17	1.67	37.45
378.5	start	39.98	3.24	73.21	1.67	37.53
379.0	start	39.88	3.06	73.22	1.67	37.61
379.5	start	39.84	3.22	73.18	1.67	37.40
380.0	start	39.74	3.04	73.20	1.67	37.48
380.5	start	39.98	3.21	73.21	1.67	37.56
381.0	start	39.88	3.03	73.23	1.67	37.64
381.5	start	39.85	3.20	73.18	1.67	37.43
382.0	start	39.74	3.01	73.21	1.67	37.51
382.5	start	39.96	3.16	73.24	1.67	37.59
383.0	start	39.94	3.31	73.19	1.67	37.41
383.5	start	39.84	3.17	73.20	1.67	37.46
384.0	start	39.75	3.00	73.22	1.67	37.53
384.5	start	39.97	3.15	73.25	1.67	37.61
385.0	start	39.94	3.32	73.20	1.67	37.40
385.5	start	39.84	3.14	73.22	1.67	37.48
386.0	start	39.74	2.96	73.24	1.67	37.56
386.6	start	39.96	3.11	73.26	1.67	37.64
387.1	start	39.93	3.28	73.21	1.67	37.44
387.6	start	39.83	3.10	73.23	1.67	37.52
388.1	start	39.73	2.91	73.25	1.67	37.60
388.6	start	40.02	3.42	73.21	1.67	37.39
389.1	start	39.92	3.24	73.23	1.67	37.47
389.6	start	39.81	3.04	73.25	1.67	37.56
390.1	start	39.71	2.86	73.27	1.67	37.64
390.6	start	40.01	3.37	73.23	1.67	37.43
391.1	start	39.91	3.18	73.25	1.67	37.51
391.6	start	39.81	3.01	73.27	1.67	37.59
392.1	start	39.71	2.83	73.29	1.67	37.66
392.6	start	40.00	3.34	73.25	1.67	37.45
393.1	start	39.90	3.16	73.26	1.67	37.52
393.6	start	39.80	2.99	73.28	1.67	37.60
394.1	start	39.76	3.15	73.25	1.67	37.40
394.6	start	39.98	3.29	73.27	1.67	37.47
395.2	start	39.88	3.11	73.29	1.67	37.55
395.7	start	39.78	2.94	73.31	1.67	37.63
396.2	start	39.79	3.15	73.23	1.67	37.42
396.7	start	39.68	2.97	73.25	1.67	37.50
397.2	start	39.91	3.13	73.27	1.67	37.57
397.7	start	39.82	2.96	73.29	1.67	37.65
398.2	start	39.74	3.08	73.29	1.67	37.44
398.7	start	39.64	2.90	73.31	1.67	37.52
399.2	start	39.86	3.05	73.33	1.67	37.60
399.7	start	39.84	3.23	73.28	1.67	37.39
400.2	start	39.73	3.04	73.30	1.67	37.48
400.7	start	39.63	2.86	73.32	1.67	37.55
401.2	start	39.86	3.02	73.34	1.67	37.63
401.7	start	39.83	3.19	73.29	1.67	37.43
402.2	start	39.73	3.01	73.31	1.67	37.51
402.7	start	39.63	2.83	73.33	1.67	37.58
403.2	start	39.97	3.38	73.25	1.67	37.37
403.7	start	39.87	3.20	73.26	1.67	37.45
404.2	start	39.77	3.02	73.28	1.67	37.54
404.8	start	39.67	2.83	73.30	1.67	37.62
405.3	start	39.96	3.34	73.26	1.67	37.41
405.8	start	39.86	3.15	73.28	1.67	37.49
406.3	start	39.76	2.98	73.30	1.67	37.57
406.8	start	39.73	3.15	73.24	1.67	37.37
407.3	start	39.95	3.29	73.28	1.67	37.44
407.8	start	39.85	3.11	73.30	1.67	37.52
408.3	start	39.75	2.93	73.31	1.67	37.61
408.8	start	39.74	3.12	73.25	1.67	37.40
409.3	start	39.96	3.27	73.28	1.67	37.48
409.8	start	39.86	3.09	73.29	1.67	37.56
410.3	start	39.83	3.27	73.24	1.67	37.34
410.8	start	39.73	3.09	73.26	1.67	37.42
411.3	start	39.99	3.44	73.25	1.67	37.34
411.8	start	40.19	3.99	73.15	1.84	36.99
412.3	start	40.18	4.15	73.14	1.90	36.82
412.8	start	40.09	3.99	73.17	1.90	36.89
413.3	start	40.00	3.83	73.18	1.90	36.96
413.9	start	40.23	3.99	73.22	1.90	37.02
414.4	start	40.14	3.84	73.23	1.90	37.09
414.9	start	40.05	3.69	73.25	1.90	37.16
415.4	start	39.97	3.53	73.26	1.90	37.23
415.9	start	39.87	3.37	73.29	1.90	37.29
416.4	start	40.12	3.55	73.31	1.90	37.35
416.9	start	40.03	3.40	73.32	1.90	37.42
417.4	start	39.95	3.25	73.34	1.90	37.49
417.9	start	39.86	3.09	73.36	1.90	37.56
418.4	start	39.77	2.94	73.38	1.90	37.63
418.9	start	40.01	3.11	73.40	1.90	37.69
419.4	start	40.26	3.51	73.15	1.95	37.54
419.9	start	40.19	3.37	73.15	1.95	37.61
420.4	start	40.12	3.23	73.14	1.95	37.68
420.9	start	40.38	3.43	73.14	1.95	37.74
421.4	start	40.37	3.58	73.15	2.02	37.57
421.9	start	40.31	3.45	73.15	2.02	37.64
422.4	start	40.28	3.60	73.16	2.08	37.47
423.0	start	40.29	3.76	73.15	2.14	37.31
423.5	start	40.50	3.91	73.20	2.14	37.38
424.0	start	40.49	4.07	73.19	2.19	37.22
424.5	start	40.40	3.91	73.21	2.19	37.28
425.0	start	40.45	4.10	73.14	2.25	37.13
425.5	start	40.47	4.46	73.14	2.36	36.81
426.0	start	40.79	4.73	73.19	2.46	36.85
426.5	start	40.77	4.65	73.19	2.51	36.91
427.0	start	41.06	4.91	73.14	2.82	36.94
427.5	start	41.30	5.10	73.15	3.13	36.98
428.0	start	41.55	5.30	73.20	3.18	37.04
428.5	start	41.58	5.25	73.19	3.26	37.11
429.0	start	41.54	5.16	73.19	3.30	37.17
429.5	start	41.57	5.12	73.19	3.39	37.24
430.0	start	41.58	5.07	73.18	3.48	37.30
430.5	start	41.88	5.31	73.19	3.52	37.37
431.1	start	41.86	5.22	73.19	3.56	37.43
431.6	start	41.88	5.17	73.19	3.65	37.49
432.1	start	41.90	5.13	73.18	3.73	37.56
432.6	start	41.91	5.08	73.18	3.81	37.62
433.1	start	42.16	5.27	73.19	3.81	37.68
433.6	start	42.18	5.23	73.18	3.89	37.75
434.1	start	42.19	5.18	73.18	3.97	37.81
434.6	start	42.20	5.12	73.17	4.05	37.87
435.1	start	42.21	5.06	73.17	4.12	37.94
435.6	start	42.51	5.30	73.18	4.15	37.99
436.1	start	42.55	5.29	73.18	4.26	38.05
436.6	start	42.71	5.40	73.16	4.46	38.09
437.1	start	42.84	5.50	73.15	4.66	38.14
437.6	start	42.95	5.55	73.15	4.81	38.19
438.1	start	43.29	5.84	73.15	4.89	38.24
438.6	start	43.29	5.78	73.15	4.94	38.30
439.1	start	43.32	5.75	73.15	5.03	38.36
439.6	start	43.33	5.70	73.15	5.12	38.42
440.1	start	43.34	5.66	73.16	5.21	38.48
440.7	start	43.66	5.92	73.17	5.27	38.53
441.2	start	43.63	5.82	73.16	5.30	38.60
441.7	start	43.63	5.76	73.18	5.33	38.66
442.2	start	43.64	5.69	73.16	5.39	38.73
442.7	start	43.65	5.64	73.15	5.47	38.80
443.2	start	43.95	5.88	73.18	5.52	38.86
443.7	start	43.95	5.81	73.18	5.57	38.92
444.2	start	43.94	5.74	73.17	5.65	38.99
444.7	start	43.93	5.65	73.17	5.70	39.06
445.2	start	43.95	5.60	73.17	5.80	39.14
445.7	start	44.25	5.83	73.19	5.84	39.21
446.2	start	44.25	5.76	73.16	5.89	39.28
446.7	start	44.22	5.66	73.16	5.94	39.35
447.2	start	44.22	5.60	73.17	6.00	39.41
447.7	start	44.24	5.56	73.16	6.06	39.48
448.2	start	44.52	5.77	73.18	6.09	39.54
448.7	start	44.53	5.72	73.17	6.14	39.60
449.2	start	44.54	5.66	73.17	6.21	39.67
449.8	start	44.52	5.58	73.17	6.27	39.73
450.3	start	44.53	5.68	73.14	6.31	39.65
450.8	start	44.78	6.41	73.17	6.31	39.17
451.3	start	44.69	6.26	73.19	6.31	39.24
451.8	start	44.62	6.12	73.20	6.31	39.30
452.3	start	44.54	5.97	73.22	6.31	39.37
452.8	start	44.46	5.82	73.23	6.31	39.43
453.3	start	44.71	6.01	73.25	6.31	39.50
453.8	start	44.63	5.87	73.26	6.31	39.56
454.3	start	44.54	5.71	73.28	6.31	39.63
454.8	start	44.45	5.55	73.30	6.31	39.70
455.3	start	44.37	5.40	73.32	6.31	39.77
455.8	start	44.60	5.57	73.34	6.31	39.84
456.3	start	44.52	5.41	73.36	6.31	39.91
456.8	start	44.44	5.26	73.37	6.31	39.98
457.3	start	44.35	5.11	73.39	6.31	40.04
457.8	start	44.26	4.95	73.40	6.31	40.11
458.3	start	44.51	5.13	73.43	6.31	40.18
458.9	start	44.42	4.98	73.44	6.31	40.25
459.4	start	44.34	4.82	73.46	6.31	40.32
459.9	start	44.25	4.66	73.47	6.31	40.39
460.4	start	44.16	4.51	73.49	6.31	40.46
460.9	start	44.40	4.68	73.52	6.31	40.52
461.4	start	44.32	4.53	73.53	6.31	40.59
461.9	start	44.23	4.37	73.55	6.31	40.66
462.4	start	44.15	4.22	73.56	6.31	40.73
462.9	start	44.06	4.06	73.58	6.31	40.80
463.4	start	44.30	4.23	73.61	6.31	40.87
463.9	start	44.22	4.08	73.62	6.31	40.94
464.4	start	44.13	3.92	73.64	6.31	41.01
464.9	start	44.04	3.77	73.65	6.31	41.07
465.4	start	44.28	3.94	73.68	6.31	41.14
465.9	start	44.19	3.78	73.70	6.31	41.21
466.4	start	44.14	3.94	73.68	6.31	41.00
466.9	start	44.05	3.79	73.70	6.31	41.07
467.4	start	43.96	3.62	73.72	6.31	41.14
467.9	start	44.25	4.13	73.69	6.31	40.92
468.4	start	44.17	3.98	73.71	6.31	40.99
469.0	start	44.08	3.82	73.72	6.31	41.06
469.5	start	43.99	3.67	73.74	6.31	41.13
470.0	start	43.93	3.81	73.73	6.31	40.92
470.5	start	44.18	3.99	73.74	6.31	40.99
471.0	start	44.09	3.84	73.76	6.31	41.06
471.5	start	44.04	4.00	73.74	6.31	40.84
472.0	start	43.94	3.83	73.76	6.31	40.91
472.5	start	44.25	4.36	73.72	6.31	40.69
473.0	start	44.16	4.20	73.74	6.31	40.76
473.5	start	44.52	4.78	73.31	6.31	40.54
474.0	start	44.43	4.61	73.32	6.31	40.62
474.5	start	44.45	4.84	73.22	6.31	40.41
475.0	start	44.68	4.99	73.25	6.31	40.49
475.5	start	44.63	5.15	73.21	6.31	40.28
476.0	start	44.53	4.97	73.24	6.31	40.36
476.5	start	44.49	5.14	73.21	6.31	40.15
477.0	start	44.73	5.31	73.23	6.31	40.21
477.5	start	44.64	5.16	73.25	6.31	40.28
478.0	start	44.61	5.35	73.21	6.31	40.07
478.5	start	44.53	5.20	73.22	6.31	40.14
479.1	start	44.44	5.04	73.24	6.31	40.20
479.6	start	44.73	5.54	73.22	6.31	39.98
480.1	start	44.65	5.39	73.23	6.31	40.05
480.6	start	44.56	5.24	73.25	6.31	40.12
481.1	start	44.48	5.08	73.26	6.31	40.19
481.6	start	44.46	5.28	73.21	6.31	39.98
482.1	start	44.69	5.45	73.24	6.31	40.05
482.6	start	44.59	5.26	73.26	6.31	40.13
483.1	start	44.56	5.44	73.21	6.31	39.92
483.6	start	44.47	5.28	73.23	6.31	39.99
484.1	start	44.71	5.46	73.26	6.31	40.05
484.6	start	44.62	5.29	73.27	6.31	40.13
485.1	start	44.58	5.47	73.24	6.31	39.91
485.6	start	44.49	5.31	73.26	6.31	39.99
486.1	start	44.41	5.15	73.27	6.31	40.05
486.6	start	44.66	5.63	73.28	6.31	39.84
487.1	start	44.58	5.47	73.29	6.31	39.91
487.6	start	44.50	5.32	73.31	6.31	39.97
488.2	start	44.41	5.16	73.32	6.31	40.04
488.7	start	44.40	5.11	73.27	6.31	40.08
489.2	start	44.64	5.55	73.28	6.31	39.90
489.7	start	44.56	5.40	73.30	6.31	39.96
490.2	start	44.48	5.25	73.31	6.31	40.03
490.7	start	44.39	5.09	73.33	6.31	40.10
491.2	start	44.37	5.29	73.28	6.31	39.89
491.7	start	44.62	5.47	73.30	6.31	39.95
492.2	start	44.53	5.31	73.31	6.31	40.02
492.7	start	44.51	5.51	73.26	6.31	39.80
493.2	start	44.43	5.36	73.28	6.31	39.87
493.7	start	44.67	5.53	73.30	6.31	39.94
494.2	start	44.58	5.37	73.32	6.31	40.01
494.7	start	44.49	5.21	73.34	6.31	40.08
495.2	start	44.53	5.47	73.22	6.31	39.87
495.7	start	44.44	5.30	73.24	6.31	39.94
496.2	start	44.68	5.48	73.27	6.31	40.01
496.7	start	44.65	5.66	73.23	6.31	39.79
497.3	start	44.56	5.50	73.24	6.31	39.86
497.8	start	44.47	5.34	73.26	6.31	39.93
498.3	start	44.44	5.53	73.23	6.31	39.72
498.8	start	44.68	5.70	73.25	6.31	39.78
499.3	start	44.60	5.55	73.26	6.31	39.85
499.8	start	44.51	5.39	73.28	6.31	39.92
500.3	start	44.43	5.24	73.29	6.31	39.99
500.8	start	44.43	5.45	73.22	6.31	39.77
501.3	start	44.66	5.62	73.25	6.31	39.84
501.8	start	44.57	5.46	73.27	6.31	39.91
502.3	start	44.48	5.30	73.29	6.31	39.99
502.8	start	44.39	5.14	73.31	6.31	40.06
503.3	start	44.63	5.31	73.33	6.31	40.12
503.8	start	44.55	5.16	73.35	6.31	40.19
504.3	start	44.45	4.98	73.37	6.31	40.27
504.8	start	44.36	4.81	73.38	6.31	40.35
505.3	start	44.28	4.66	73.39	6.31	40.42
505.8	start	44.52	4.83	73.42	6.31	40.49
506.3	start	44.42	4.66	73.43	6.31	40.56
506.9	start	44.33	4.49	73.45	6.31	40.64
507.4	start	44.26	4.62	73.44	6.31	40.43
507.9	start	44.48	4.77	73.47	6.31	40.51
508.4	start	44.37	4.58	73.50	6.31	40.59
508.9	start	44.53	4.95	73.26	6.31	40.39
509.4	start	44.44	4.77	73.27	6.31	40.47
509.9	start	44.67	4.92	73.30	6.31	40.54
510.4	start	44.57	4.74	73.32	6.31	40.63
510.9	start	44.50	4.88	73.30	6.31	40.42
511.4	start	44.39	4.69	73.32	6.31	40.50
511.9	start	44.65	5.16	73.32	6.31	40.29
512.4	start	44.55	4.98	73.33	6.31	40.38
512.9	start	44.49	5.12	73.32	6.31	40.17
513.4	start	44.39	4.94	73.34	6.31	40.25
513.9	start	44.32	5.08	73.32	6.31	40.05
514.4	start	44.55	5.23	73.34	6.31	40.12
514.9	start	44.45	5.05	73.36	6.31	40.20
515.4	start	44.43	5.23	73.30	6.31	40.00
515.9	start	44.33	5.05	73.32	6.31	40.08
516.5	start	44.63	5.56	73.27	6.31	39.87
517.0	start	44.54	5.39	73.29	6.31	39.95
517.5	start	44.49	5.54	73.26	6.31	39.75
518.0	start	44.39	5.36	73.28	6.31	39.83
518.5	start	44.62	5.51	73.30	6.31	39.90
519.0	start	44.52	5.34	73.32	6.31	39.98
519.5	start	44.42	5.17	73.34	6.31	40.05
520.0	start	44.33	5.00	73.36	6.31	40.13
520.5	start	44.23	4.83	73.38	6.31	40.21
521.0	start	44.14	4.66	73.40	6.31	40.28
521.5	start	44.03	4.46	73.43	6.31	40.37
522.0	start	43.93	4.29	73.45	6.31	40.44
522.5	start	44.03	4.60	73.26	6.31	40.23
523.0	start	43.94	4.44	73.28	6.31	40.31
523.5	start	43.89	4.60	73.26	6.31	40.09
524.0	start	43.80	4.43	73.28	6.31	40.16
524.5	start	43.74	4.59	73.27	6.31	39.95
525.0	start	43.65	4.42	73.29	6.31	40.02
525.5	start	44.65	5.36	73.31	6.31	40.09
526.1	start	44.55	5.18	73.33	6.31	40.16
526.6	start	44.46	5.02	73.34	6.31	40.24
527.1	start	44.57	5.07	73.36	6.31	40.30
527.6	start	44.50	5.21	73.35	6.31	40.10
528.1	start	44.41	5.04	73.37	6.31	40.17
528.6	start	44.35	5.19	73.36	6.31	39.96
529.1	start	44.25	5.03	73.38	6.31	40.03
529.6	start	44.16	4.86	73.40	6.31	40.10
530.1	start	44.10	5.02	73.38	6.31	39.89
530.6	start	44.01	4.84	73.40	6.31	39.97
531.1	start	44.08	5.12	73.25	6.31	39.76
531.6	start	43.98	4.95	73.27	6.31	39.83
532.1	start	43.92	5.10	73.26	6.31	39.62
532.6	start	43.83	4.93	73.28	6.31	39.70
533.1	start	43.78	5.10	73.25	6.31	39.48
533.6	start	43.69	4.94	73.27	6.31	39.55
534.1	start	43.64	5.10	73.25	6.31	39.34
534.6	start	43.59	5.25	73.23	6.31	39.13
535.1	start	43.49	5.09	73.25	6.31	39.20
535.6	start	43.44	5.25	73.23	6.31	38.99
536.2	start	43.33	5.05	73.25	6.31	39.08
536.7	start	43.27	5.20	73.24	6.31	38.87
537.2	start	43.18	5.04	73.26	6.31	38.94
537.7	start	43.08	4.86	73.28	6.31	39.02
538.2	start	42.99	4.69	73.30	6.31	39.09
538.7	start	42.89	4.52	73.32	6.31	39.17
539.2	start	42.80	4.36	73.34	6.31	39.24
539.7	start	42.74	4.51	73.32	6.31	39.03
540.2	start	42.65	4.35	73.34	6.31	39.10
540.7	start	42.59	4.51	73.33	6.31	38.89
541.2	start	42.52	4.65	73.32	6.31	38.67
541.7	start	42.43	4.49	73.34	6.31	38.74
542.2	start	42.36	4.63	73.34	6.31	38.53
542.7	start	42.25	4.44	73.36	6.31	38.61
543.2	start	42.19	4.60	73.35	6.31	38.40
543.7	start	42.10	4.42	73.36	6.31	38.48
544.2	start	42.15	4.69	73.24	6.31	38.27
544.7	start	42.06	4.52	73.26	6.31	38.34
545.2	start	42.00	4.67	73.24	6.31	38.13
545.7	start	41.90	4.50	73.26	6.31	38.21
546.3	start	41.84	4.65	73.24	6.31	38.00
546.8	start	41.75	4.49	73.26	6.31	38.07
547.3	start	41.70	4.65	73.24	6.31	37.85
547.8	start	41.60	4.48	73.26	6.31	37.93
548.3	start	41.55	4.64	73.24	6.31	37.71
548.8	start	41.46	4.47	73.26	6.31	37.79
549.3	start	41.45	4.07	73.26	6.31	38.19
549.8	start	44.20	6.67	73.75	6.31	38.34
550.3	start	44.11	6.50	73.77	6.31	38.41
550.8	start	44.02	6.33	73.79	6.31	38.49
551.3	start	43.93	6.17	73.80	6.31	38.56
551.8	start	43.84	6.00	73.82	6.31	38.63
552.3	start	43.75	5.85	73.83	6.31	38.71
552.8	start	43.66	5.68	73.85	6.31	38.78
553.3	start	43.58	5.52	73.86	6.31	38.85
553.8	start	43.48	5.35	73.88	6.31	38.93
554.3	start	43.40	5.19	73.89	6.31	39.00
554.8	start	43.30	5.03	73.91	6.31	39.08
555.3	start	43.21	4.86	73.92	6.31	39.15
555.8	start	43.12	4.70	73.94	6.31	39.23
556.4	start	43.03	4.53	73.95	6.31	39.30
556.9	start	42.93	4.34	73.98	6.31	39.39
557.4	start	42.83	4.16	73.99	6.31	39.47
557.9	start	42.71	3.96	74.02	6.31	39.56
558.4	start	42.62	3.79	74.03	6.31	39.64
558.9	start	42.53	3.61	74.05	6.31	39.71
559.4	start	43.35	4.36	73.15	6.31	39.79
559.9	start	43.28	4.22	73.14	6.31	39.87
560.4	start	43.21	4.07	73.14	6.31	39.94
560.9	start	43.13	4.20	73.14	6.31	39.73
561.4	start	43.03	4.02	73.16	6.31	39.81
561.9	start	42.95	4.15	73.16	6.31	39.60
562.4	start	42.83	3.94	73.20	6.31	39.69
562.9	start	42.77	4.09	73.18	6.31	39.48
563.4	start	42.67	3.92	73.20	6.31	39.55
563.9	start	42.60	4.05	73.20	6.31	39.35
564.4	start	42.49	3.86	73.22	6.31	39.43
564.9	start	42.38	3.71	73.25	6.31	39.47
565.4	start	42.40	4.28	73.14	6.31	38.92
565.9	weights	44.23	6.31	73.54	6.31	38.72
566.5	weights	44.18	6.23	73.62	6.31	38.75
567.0	weights	44.08	6.14	73.63	6.31	38.75
567.5	weights	43.98	6.04	73.64	6.31	38.75
568.0	weights	43.91	5.96	73.64	6.31	38.75
568.5	weights	43.82	5.88	73.65	6.31	38.75
569.0	weights	43.35	5.41	74.09	6.31	38.75
569.5	weights	40.48	3.81	76.50	6.31	37.91
570.0	weights	38.34	4.13	79.02	6.31	35.01
570.5	weights	35.35	4.33	81.54	6.31	32.25
571.0	weights	33.64	4.10	83.56	6.31	30.34
571.5	weights	33.73	3.80	83.52	6.31	30.74
572.0	weights	33.68	3.31	83.57	6.31	31.17
572.5	weights	33.74	3.01	83.51	6.31	31.54
573.0	weights	33.74	2.67	83.51	6.31	31.87
573.5	weights	33.74	2.32	83.51	6.31	32.22
574.0	weights	33.74	1.96	83.51	6.31	32.58
574.6	weights	33.74	1.62	83.51	6.31	32.92
575.1	weights	33.74	1.25	83.51	6.31	33.30
575.6	weights	33.73	0.91	83.52	6.31	33.63
576.1	weights	33.74	0.79	83.51	6.31	33.75
576.6	weights	33.73	0.93	83.52	6.31	33.61
577.1	weights	33.73	0.80	83.52	6.31	33.74
577.6	weights	33.73	0.96	83.52	6.31	33.58
578.1	weights	33.73	0.82	83.52	6.31	33.71
578.6	weights	33.72	0.99	83.52	6.31	33.54
579.1	weights	33.72	0.96	83.52	6.31	33.57
579.6	weights	33.71	0.95	83.53	6.31	33.58
580.1	weights	33.74	0.95	83.51	6.31	33.59
580.6	weights	33.73	0.96	83.51	6.31	33.58
581.1	weights	33.73	0.95	83.51	6.31	33.59
581.6	weights	33.76	0.95	83.52	6.34	33.62
582.1	weights	33.83	0.96	83.52	6.40	33.68
582.6	weights	33.89	0.98	83.52	6.47	33.73
583.2	weights	33.94	0.99	83.51	6.52	33.77
583.7	weights	33.95	1.00	83.51	6.53	33.77
584.2	weights	33.95	0.98	83.52	6.53	33.78
584.7	weights	33.95	0.97	83.52	6.53	33.79
585.2	weights	33.95	0.95	83.52	6.53	33.81
585.7	weights	33.95	0.93	83.52	6.53	33.83
586.2	weights	33.94	0.92	83.52	6.53	33.84
586.7	weights	33.94	0.91	83.52	6.53	33.84
587.2	weights	33.94	0.90	83.52	6.53	33.85
587.7	weights	33.94	0.89	83.53	6.53	33.86
588.2	weights	33.94	0.90	83.53	6.53	33.86
588.7	weights	33.94	0.88	83.53	6.53	33.87
589.2	weights	33.94	0.88	83.53	6.53	33.87
589.7	weights	33.94	0.88	83.53	6.53	33.87
590.2	weights	33.94	0.87	83.53	6.53	33.88
590.7	weights	33.94	0.91	83.53	6.53	33.84
591.2	weights	33.94	0.91	83.53	6.53	33.84
591.7	weights	33.95	0.95	83.52	6.53	33.82
592.2	weights	33.92	0.93	83.54	6.53	33.81
592.7	weights	33.92	0.92	83.54	6.53	33.81
593.3	weights	33.95	0.95	83.51	6.53	33.81
593.8	weights	33.95	0.96	83.51	6.53	33.81
594.3	weights	33.94	0.93	83.52	6.53	33.83
594.8	weights	33.94	0.92	83.53	6.53	33.84
595.3	weights	33.94	0.91	83.53	6.53	33.85
595.8	weights	33.94	0.88	83.53	6.53	33.88
596.3	weights	33.92	0.84	83.53	6.53	33.92
596.8	weights	33.92	0.80	83.53	6.53	33.96
597.3	weights	33.94	1.01	83.53	6.53	33.75
597.8	weights	33.94	0.96	83.53	6.53	33.80
598.3	weights	33.93	0.93	83.53	6.53	33.83
598.8	weights	33.95	0.90	83.51	6.53	33.88
599.3	weights	33.96	0.84	83.51	6.53	33.94
599.8	weights	33.96	0.79	83.51	6.53	34.00
600.3	weights	33.95	0.96	83.52	6.53	33.83
600.8	weights	33.96	0.88	83.52	6.53	33.90
601.3	weights	33.97	0.81	83.52	6.53	33.97
601.9	weights	33.98	0.97	83.51	6.53	33.83
602.4	weights	33.98	0.89	83.51	6.53	33.91
602.9	weights	33.98	0.82	83.52	6.53	33.98
603.4	weights	33.98	0.93	83.52	6.53	33.88
603.9	weights	33.98	0.82	83.52	6.53	33.98
604.4	weights	33.99	0.92	83.52	6.53	33.89
604.9	weights	33.99	0.82	83.52	6.53	33.99
605.4	weights	33.99	0.77	83.52	6.53	34.04
605.9	weights	34.00	0.88	83.52	6.53	33.94
606.4	weights	34.00	0.78	83.52	6.53	34.04
606.9	weights	34.00	0.84	83.52	6.53	33.99
607.4	weights	34.01	0.88	83.53	6.53	33.94
607.9	weights	34.01	0.92	83.53	6.53	33.91
608.4	weights	34.01	0.78	83.53	6.53	34.04
608.9	weights	34.02	0.82	83.53	6.53	34.01
609.4	weights	33.99	0.84	83.51	6.53	33.97
609.9	weights	33.91	0.83	83.51	6.53	33.90
610.4	weights	33.82	0.81	83.52	6.53	33.83
610.9	weights	33.74	0.80	83.52	6.53	33.76
611.5	weights	33.64	0.76	83.54	6.53	33.70
612.0	weights	33.55	0.75	83.53	6.53	33.63
612.5	weights	33.46	0.72	83.54	6.53	33.57
613.0	weights	33.39	0.70	83.55	6.53	33.51
613.5	weights	33.30	0.67	83.55	6.53	33.45
614.0	weights	33.22	0.80	83.55	6.53	33.24
614.5	weights	33.13	0.76	83.55	6.53	33.19
615.0	weights	33.05	0.74	83.55	6.53	33.13
615.5	weights	32.96	0.70	83.56	6.53	33.07
616.0	weights	32.91	0.85	83.52	6.53	32.88
616.5	weights	32.84	0.82	83.52	6.53	32.83
617.0	weights	32.75	0.79	83.51	6.53	32.78
617.5	weights	32.65	0.86	83.53	6.53	32.60
618.0	weights	32.56	0.83	83.55	6.53	32.55
618.5	weights	33.85	2.11	83.65	6.53	32.56
619.0	weights	33.75	2.01	83.68	6.53	32.56
619.5	weights	33.66	1.92	83.69	6.53	32.57
620.0	weights	33.57	1.82	83.71	6.53	32.57
620.5	weights	33.48	1.73	83.72	6.53	32.57
621.1	weights	33.39	1.64	83.74	6.53	32.57
621.6	weights	33.30	1.55	83.76	6.53	32.57
622.1	weights	33.21	1.46	83.77	6.53	32.57
622.6	weights	33.09	1.34	83.81	6.53	32.57
623.1	weights	33.00	1.25	83.82	6.53	32.57
623.6	weights	32.90	1.15	83.84	6.53	32.57
624.1	weights	32.81	1.06	83.86	6.53	32.57
624.6	weights	32.71	0.95	83.87	6.53	32.57
625.1	weights	32.62	0.86	83.89	6.53	32.57
625.6	weights	32.52	0.76	83.91	6.53	32.57
626.1	weights	32.52	0.76	83.83	6.53	32.58
626.6	weights	32.52	0.76	83.76	6.53	32.58
627.1	weights	32.66	1.04	83.53	6.53	32.45
627.6	weights	32.57	0.94	83.55	6.53	32.45
628.1	weights	32.53	0.90	83.51	6.53	32.45
628.6	weights	32.45	0.82	83.52	6.53	32.45
629.1	weights	32.38	0.87	83.52	6.53	32.32
629.6	weights	32.28	0.88	83.52	6.53	32.24
630.2	weights	32.21	0.79	83.54	6.53	32.24
630.7	weights	42.67	11.22	75.02	6.53	32.26
631.2	model_loaded	42.59	11.13	75.08	6.53	32.28
631.7	model_loaded	42.41	10.94	75.08	6.53	32.30
632.2	model_loaded	42.37	10.90	75.09	6.53	32.30
632.7	model_loaded	42.20	10.73	75.09	6.53	32.30
633.2	model_loaded	42.16	10.69	75.08	6.53	32.30
633.7	model_loaded	42.10	10.63	75.09	6.53	32.30
634.2	model_loaded	42.04	10.57	75.08	6.53	32.30
634.7	model_loaded	42.01	10.54	75.10	6.53	32.30
635.2	model_loaded	42.00	10.53	75.10	6.53	32.30
635.7	model_loaded	41.06	9.59	75.14	6.53	32.30
636.2	model_loaded	40.40	8.75	75.65	6.53	32.72
636.7	model_loaded	39.49	7.49	76.49	6.53	33.08
637.2	model_loaded	38.58	6.57	77.39	6.53	33.09
637.7	model_loaded	38.58	6.56	77.39	6.53	33.09
638.2	model_loaded	38.58	6.56	77.39	6.53	33.09
