t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
660.1	model_loaded	42.22	10.86	75.35	6.55	32.34
660.6	model_loaded	42.07	10.70	75.36	6.55	32.35
661.1	model_loaded	41.99	10.60	75.37	6.55	32.36
661.6	model_loaded	41.95	10.57	75.37	6.55	32.36
662.1	model_loaded	41.76	10.37	75.38	6.55	32.36
662.7	model_loaded	41.75	10.37	75.38	6.55	32.36
663.2	model_loaded	41.63	10.25	75.38	6.55	32.36
663.7	model_loaded	41.61	10.23	75.44	6.55	32.36
664.2	model_loaded	41.61	10.23	75.44	6.55	32.36
664.7	model_loaded	41.61	10.23	75.42	6.55	32.36
665.2	model_loaded	40.18	8.73	75.79	6.55	32.67
665.7	model_loaded	40.02	8.17	75.92	6.55	33.07
666.2	model_loaded	38.47	6.51	77.40	6.55	33.19
666.7	model_loaded	38.47	6.50	77.40	6.55	33.20
667.2	model_loaded	38.47	6.50	77.40	6.55	33.20
667.7	model_loaded	38.47	6.50	77.40	6.55	33.20
668.2	model_loaded	38.47	6.50	77.40	6.55	33.20
668.7	model_loaded	38.47	6.50	77.40	6.55	33.20
669.2	model_loaded	38.47	6.50	77.40	6.55	33.20
669.7	model_loaded	38.47	6.50	77.40	6.55	33.20
670.2	model_loaded	38.47	6.50	77.40	6.55	33.20
670.7	model_loaded	38.47	6.50	77.40	6.55	33.20
671.3	model_loaded	38.47	6.50	77.40	6.55	33.20
671.8	model_loaded	38.47	6.50	77.40	6.55	33.20
672.3	model_loaded	38.47	6.50	77.40	6.55	33.20
672.8	model_loaded	38.47	6.50	77.41	6.55	33.20
673.3	model_loaded	38.47	6.50	77.40	6.55	33.20
673.8	model_loaded	38.47	6.50	77.40	6.55	33.20
674.3	model_loaded	38.47	6.50	77.40	6.55	33.20
674.8	model_loaded	38.84	6.85	77.39	6.55	33.22
675.3	model_loaded	38.83	6.83	77.39	6.55	33.23
675.8	model_loaded	38.81	6.76	77.40	6.55	33.27
676.3	model_loaded	38.80	6.73	77.40	6.55	33.30
676.8	model_loaded	38.71	6.62	77.40	6.55	33.32
677.3	model_loaded	38.64	6.55	77.39	6.55	33.32
677.8	model_loaded	39.84	7.69	76.27	6.55	33.38
678.3	model_loaded	39.51	7.35	76.58	6.55	33.38
678.9	model_loaded	39.88	7.72	76.22	6.55	33.38
679.4	model_loaded	39.57	7.41	76.52	6.55	33.38
679.9	model_loaded	39.23	7.07	76.77	6.55	33.39
680.4	model_loaded	40.77	8.61	75.71	6.55	33.39
680.9	capturing	39.69	7.53	76.77	6.55	33.39
681.4	capturing	39.61	7.42	76.85	6.55	33.41
681.9	capturing	39.48	7.29	76.93	6.55	33.42
682.4	capturing	39.44	7.25	76.95	6.55	33.42
682.9	capturing	39.36	7.17	77.01	6.55	33.42
683.4	capturing	39.17	6.98	77.15	6.55	33.42
683.9	captured	39.07	6.87	77.16	6.55	33.42
684.4	captured	30.20	1.16	85.86	6.55	30.29
684.9	captured	30.16	1.08	85.90	6.55	30.31
685.4	captured	30.12	1.04	85.95	6.55	30.31
685.9	captured	30.09	1.01	85.97	6.55	30.31
686.4	captured	30.10	1.01	85.97	6.55	30.31
687.0	captured	30.05	0.96	85.97	6.55	30.31
687.5	captured	30.04	0.96	86.02	6.55	30.31
688.0	captured	30.05	0.96	86.02	6.55	30.31
688.5	captured	29.99	0.90	86.07	6.55	30.31
689.0	captured	29.98	0.89	86.05	6.55	30.32
689.5	captured	29.99	0.90	86.08	6.55	30.32
690.0	captured	30.11	1.15	85.88	6.55	30.19
690.5	captured	30.05	1.07	85.93	6.55	30.20
691.0	captured	30.02	1.04	85.95	6.55	30.20
691.5	captured	29.98	1.01	85.98	6.55	30.20
692.0	captured	30.85	1.87	85.12	6.55	30.20
692.5	captured	30.74	1.76	85.21	6.55	30.20
693.0	captured	30.72	1.67	85.21	6.55	30.27
693.5	captured	30.61	1.57	85.25	6.55	30.27
694.0	captured	30.55	1.50	85.13	6.55	30.27
694.5	captured	30.48	1.43	85.14	6.55	30.27
695.0	captured	30.41	1.35	85.14	6.55	30.28
695.6	captured	30.28	1.23	85.16	6.55	30.28
696.1	captured	30.22	1.17	85.13	6.55	30.28
696.6	captured	30.04	0.99	85.18	6.55	30.28
697.1	captured	29.96	0.91	85.20	6.55	30.28
697.6	captured	29.90	0.85	85.13	6.55	30.28
698.1	captured	29.86	0.80	85.13	6.55	30.28
698.6	captured	29.79	0.81	85.14	6.55	30.21
699.1	captured	29.73	0.78	85.16	6.55	30.19
699.6	captured	29.71	0.86	85.14	6.55	30.08
700.1	captured	29.69	0.83	85.17	6.55	30.08
700.6	captured	29.69	0.84	85.20	6.55	30.08
701.1	captured	29.66	0.81	85.19	6.55	30.08
701.6	captured	29.58	0.80	85.20	6.55	30.01
702.1	captured	29.52	0.80	85.21	6.54	29.94
702.6	captured	29.48	0.83	85.19	6.50	29.88
703.1	captured	29.42	0.77	85.19	6.45	29.88
703.6	captured	29.37	0.77	85.19	6.45	29.82
704.2	captured	29.31	0.78	85.19	6.45	29.76
704.7	captured	29.25	0.78	85.20	6.45	29.70
705.2	captured	29.12	0.77	85.20	6.45	29.58
705.7	captured	29.08	0.79	85.19	6.45	29.52
706.2	captured	29.02	0.79	85.19	6.45	29.46
706.7	captured	28.93	0.81	85.19	6.45	29.35
707.2	captured	28.83	0.82	85.19	6.45	29.24
707.7	captured	28.74	0.78	85.19	6.45	29.18
708.2	captured	28.73	0.87	85.12	6.43	29.08
708.7	ready	28.71	0.86	85.18	6.37	29.08
