t	phase	MemAvailable	MemFree	residual	SwapUsed	Cached
334.5	start	39.26	2.52	73.45	1.67	37.57
335.0	start	39.17	2.39	73.47	1.67	37.62
335.5	start	39.08	2.25	73.49	1.67	37.66
336.0	start	39.35	2.76	73.15	1.67	37.42
336.5	start	39.56	2.93	73.20	1.67	37.46
337.0	start	39.47	2.80	73.22	1.67	37.51
337.5	start	39.38	2.65	73.24	1.67	37.55
338.0	start	39.29	2.52	73.26	1.67	37.60
338.5	start	39.25	2.73	73.22	1.67	37.36
339.0	start	39.49	2.92	73.24	1.67	37.40
339.5	start	39.41	2.79	73.25	1.67	37.45
340.0	start	39.32	2.66	73.27	1.67	37.49
340.5	start	39.24	2.54	73.28	1.67	37.53
341.1	start	39.47	2.73	73.31	1.67	37.57
341.6	start	39.39	2.60	73.32	1.67	37.62
342.1	start	39.30	2.47	73.34	1.67	37.66
342.6	start	39.22	2.34	73.36	1.67	37.71
343.1	start	39.15	2.53	73.36	1.67	37.46
343.6	start	39.39	2.72	73.38	1.67	37.50
344.1	start	39.30	2.59	73.40	1.67	37.55
344.6	start	39.22	2.46	73.41	1.67	37.59
345.1	start	39.12	2.31	73.43	1.67	37.64
345.6	start	39.08	2.49	73.40	1.67	37.42
346.1	start	39.31	2.67	73.42	1.67	37.47
346.6	start	39.21	2.52	73.44	1.67	37.52
347.1	start	39.11	2.34	73.46	1.67	37.60
347.6	start	39.36	2.83	73.14	1.67	37.36
348.1	start	39.58	3.01	73.18	1.67	37.40
348.6	start	39.49	2.87	73.20	1.67	37.45
349.2	start	39.39	2.72	73.22	1.67	37.50
349.7	start	39.30	2.59	73.24	1.67	37.54
350.2	start	39.22	2.47	73.25	1.67	37.58
350.7	start	39.46	2.67	73.28	1.67	37.63
351.2	start	39.37	2.53	73.30	1.67	37.67
351.7	start	39.29	2.40	73.31	1.67	37.72
352.2	start	39.25	2.61	73.28	1.67	37.48
352.7	start	39.49	2.79	73.30	1.67	37.53
353.2	start	39.40	2.66	73.31	1.67	37.58
353.7	start	39.31	2.52	73.33	1.67	37.62
354.2	start	39.23	2.40	73.35	1.67	37.66
354.7	start	39.35	2.76	73.15	1.67	37.42
355.2	start	39.57	2.94	73.20	1.67	37.47
355.7	start	39.47	2.79	73.22	1.67	37.51
356.2	start	39.39	2.66	73.24	1.67	37.56
356.7	start	39.30	2.53	73.25	1.67	37.60
357.2	start	39.25	2.72	73.24	1.67	37.36
357.7	start	39.49	2.92	73.26	1.67	37.40
358.2	start	39.39	2.78	73.28	1.67	37.45
358.7	start	39.30	2.64	73.31	1.67	37.49
359.3	start	39.22	2.51	73.33	1.67	37.53
359.8	start	39.13	2.38	73.34	1.67	37.58
360.3	start	39.38	2.59	73.36	1.67	37.62
360.8	start	39.29	2.47	73.37	1.67	37.66
361.3	start	39.21	2.34	73.39	1.67	37.70
361.8	start	39.17	2.55	73.36	1.67	37.45
362.3	start	39.41	2.75	73.39	1.67	37.50
362.8	start	39.33	2.62	73.40	1.67	37.54
363.3	start	39.24	2.49	73.42	1.67	37.58
363.8	start	39.16	2.37	73.43	1.67	37.62
364.3	start	39.38	2.55	73.14	1.67	37.67
364.8	start	39.61	3.02	73.18	1.67	37.42
365.3	start	39.53	2.90	73.19	1.67	37.46
365.8	start	39.44	2.77	73.21	1.67	37.51
366.3	start	39.36	2.63	73.22	1.67	37.55
366.8	start	39.27	2.49	73.24	1.67	37.61
367.3	start	39.55	3.00	73.21	1.67	37.38
367.8	start	39.46	2.86	73.23	1.67	37.43
368.3	start	39.38	2.74	73.24	1.67	37.47
368.9	start	39.29	2.61	73.26	1.67	37.51
369.4	start	39.20	2.48	73.28	1.67	37.56
369.9	start	39.45	2.68	73.30	1.67	37.60
370.4	start	39.37	2.56	73.31	1.67	37.64
370.9	start	39.28	2.43	73.33	1.67	37.69
371.4	start	39.40	2.79	73.14	1.67	37.44
371.9	start	39.31	2.66	73.17	1.67	37.48
372.4	start	39.53	2.84	73.21	1.67	37.52
372.9	start	39.45	2.71	73.23	1.67	37.57
373.4	start	39.36	2.58	73.24	1.67	37.61
373.9	start	39.27	2.45	73.26	1.67	37.65
374.4	start	39.55	2.97	73.25	1.67	37.41
374.9	start	39.47	2.85	73.26	1.67	37.45
375.4	start	39.38	2.72	73.28	1.67	37.49
375.9	start	39.30	2.60	73.30	1.67	37.53
376.4	start	39.21	2.46	73.32	1.67	37.58
376.9	start	39.46	2.96	73.33	1.67	37.33
377.4	start	39.37	2.83	73.34	1.67	37.38
377.9	start	39.29	2.71	73.36	1.67	37.42
378.4	start	39.21	2.58	73.37	1.67	37.46
379.0	start	39.12	2.46	73.39	1.67	37.50
379.5	start	39.36	2.66	73.42	1.67	37.54
380.0	start	39.28	2.53	73.43	1.67	37.58
380.5	start	39.20	2.40	73.45	1.67	37.63
381.0	start	39.11	2.28	73.46	1.67	37.67
381.5	start	39.07	2.48	73.44	1.67	37.42
382.0	start	39.32	2.69	73.45	1.67	37.47
382.5	start	39.23	2.56	73.47	1.67	37.51
383.0	start	39.15	2.43	73.49	1.67	37.55
383.5	start	39.07	2.31	73.50	1.67	37.59
384.0	start	39.02	2.50	73.49	1.67	37.35
384.5	start	39.25	2.70	73.51	1.67	37.39
385.0	start	39.17	2.57	73.53	1.67	37.43
385.5	start	39.09	2.44	73.54	1.67	37.48
386.0	start	39.00	2.32	73.56	1.67	37.52
386.5	start	38.92	2.20	73.57	1.67	37.56
387.0	start	39.17	2.40	73.59	1.67	37.60
387.5	start	39.09	2.27	73.60	1.67	37.64
388.0	start	39.00	2.15	73.62	1.67	37.69
388.5	start	39.39	2.78	73.16	1.67	37.44
389.1	start	39.30	2.65	73.18	1.67	37.48
389.6	start	39.52	2.83	73.22	1.67	37.53
390.1	start	39.44	2.70	73.24	1.67	37.57
390.6	start	39.36	2.58	73.26	1.67	37.61
391.1	start	39.27	2.45	73.27	1.67	37.65
391.6	start	39.23	2.66	73.24	1.67	37.41
392.1	start	39.48	2.87	73.26	1.67	37.45
392.6	start	39.40	2.74	73.27	1.67	37.49
393.1	start	39.32	2.61	73.29	1.67	37.53
393.6	start	39.23	2.49	73.30	1.67	37.58
394.1	start	39.49	2.99	73.30	1.67	37.34
394.6	start	39.39	2.82	73.33	1.67	37.40
395.1	start	39.31	2.70	73.34	1.67	37.44
395.6	start	39.23	2.57	73.36	1.67	37.49
396.1	start	39.14	2.44	73.37	1.67	37.53
396.6	start	39.38	2.64	73.40	1.67	37.57
397.1	start	39.30	2.52	73.41	1.67	37.61
397.6	start	39.20	2.38	73.43	1.67	37.66
398.1	start	39.17	2.58	73.40	1.67	37.42
398.6	start	39.07	2.40	73.42	1.67	37.50
399.1	start	39.29	2.55	73.44	1.67	37.57
399.7	start	39.19	2.37	73.46	1.67	37.66
400.2	start	39.15	2.56	73.43	1.67	37.42
400.7	start	39.05	2.38	73.46	1.67	37.50
401.2	start	39.28	2.53	73.48	1.67	37.58
401.7	start	39.18	2.35	73.50	1.67	37.66
402.2	start	39.13	2.51	73.47	1.67	37.45
402.7	start	39.03	2.33	73.48	1.67	37.53
403.2	start	39.26	2.48	73.51	1.67	37.61
403.7	start	39.22	2.64	73.47	1.67	37.40
404.2	start	39.12	2.46	73.49	1.67	37.48
404.7	start	39.01	2.28	73.51	1.67	37.57
405.2	start	39.29	2.77	73.49	1.67	37.36
405.7	start	39.19	2.59	73.51	1.67	37.44
406.2	start	39.09	2.41	73.52	1.67	37.52
406.7	start	38.99	2.23	73.54	1.67	37.60
407.2	start	39.27	2.71	73.52	1.67	37.39
407.7	start	39.17	2.53	73.53	1.67	37.47
408.2	start	39.07	2.35	73.55	1.67	37.55
408.7	start	39.41	2.60	73.14	1.67	37.63
409.2	start	39.61	3.02	73.19	1.67	37.42
409.7	start	39.51	2.83	73.21	1.67	37.51
410.2	start	39.41	2.65	73.23	1.67	37.59
410.8	start	39.32	2.77	73.23	1.67	37.38
411.3	start	39.22	2.59	73.25	1.67	37.46
411.8	start	39.45	2.74	73.27	1.67	37.54
412.3	start	39.35	2.56	73.29	1.67	37.62
412.8	start	39.30	2.72	73.26	1.67	37.42
413.3	start	39.20	2.54	73.28	1.67	37.50
413.8	start	39.43	2.69	73.30	1.67	37.58
414.3	start	39.51	2.68	73.14	1.67	37.66
414.8	start	39.41	2.79	73.16	1.67	37.45
415.3	start	39.30	2.60	73.19	1.67	37.54
415.8	start	39.51	2.73	73.23	1.67	37.61
416.3	start	39.51	2.94	73.15	1.67	37.41
416.8	start	39.40	2.75	73.18	1.67	37.49
417.3	start	39.30	2.57	73.19	1.67	37.57
417.8	start	39.54	3.01	73.21	1.67	37.36
418.3	start	39.44	2.83	73.23	1.67	37.44
418.8	start	39.32	2.63	73.27	1.67	37.52
419.3	start	39.27	2.79	73.23	1.67	37.32
419.8	start	39.51	2.95	73.25	1.67	37.39
420.3	start	39.41	2.77	73.27	1.67	37.47
420.8	start	39.31	2.59	73.28	1.67	37.55
421.3	start	39.37	2.86	73.15	1.67	37.35
421.9	start	39.55	2.96	73.22	1.67	37.42
422.4	start	39.45	2.78	73.24	1.67	37.50
422.9	start	39.34	2.59	73.27	1.67	37.58
423.4	start	39.30	2.76	73.23	1.67	37.37
423.9	start	39.53	2.91	73.25	1.67	37.45
424.4	start	39.43	2.73	73.27	1.67	37.53
424.9	start	39.47	2.97	73.15	1.67	37.33
425.4	start	39.37	2.79	73.17	1.67	37.41
425.9	start	39.55	2.90	73.24	1.67	37.49
426.4	start	39.45	2.72	73.26	1.67	37.57
426.9	start	39.40	2.88	73.22	1.67	37.36
427.4	start	39.30	2.69	73.24	1.67	37.44
427.9	start	39.32	2.63	73.26	1.67	37.52
428.4	start	39.49	3.01	73.23	1.67	37.31
428.9	start	39.39	2.83	73.25	1.67	37.39
429.4	start	39.30	2.65	73.26	1.67	37.47
429.9	start	39.25	2.81	73.23	1.67	37.27
430.4	start	39.48	2.97	73.25	1.67	37.35
430.9	start	39.39	2.79	73.26	1.67	37.43
431.4	start	39.29	2.61	73.28	1.67	37.51
431.9	start	39.24	2.77	73.24	1.67	37.30
432.4	start	39.48	2.93	73.26	1.67	37.38
432.9	start	39.38	2.75	73.28	1.67	37.46
433.4	start	39.43	3.01	73.15	1.67	37.25
434.0	start	39.35	3.14	73.15	1.67	37.05
434.5	start	39.54	3.25	73.21	1.67	37.13
435.0	start	39.53	3.26	73.14	1.67	37.10
435.5	start	39.58	3.43	73.14	1.79	36.99
436.0	start	39.57	3.58	73.14	1.85	36.83
436.5	start	39.75	3.69	73.23	1.85	36.90
437.0	start	39.75	3.84	73.21	1.90	36.74
437.5	start	39.67	3.69	73.23	1.90	36.81
438.0	start	39.73	3.91	73.16	1.97	36.66
438.5	start	39.64	3.75	73.18	1.97	36.73
439.0	start	39.87	3.92	73.21	1.97	36.79
439.5	start	39.78	3.76	73.23	1.97	36.86
440.0	start	39.69	3.60	73.25	1.97	36.93
440.5	start	39.60	3.43	73.27	1.97	37.01
441.0	start	39.51	3.27	73.29	1.97	37.08
441.5	start	39.75	3.45	73.31	1.97	37.14
442.0	start	39.66	3.29	73.32	1.97	37.21
442.5	start	39.84	3.61	73.15	2.02	37.06
443.0	start	39.84	3.77	73.14	2.08	36.91
443.5	start	39.75	3.61	73.16	2.08	36.98
444.1	start	40.10	4.12	73.14	2.13	36.82
444.6	start	40.01	3.96	73.16	2.13	36.89
445.1	start	40.01	4.11	73.15	2.19	36.73
445.6	start	39.92	3.95	73.17	2.19	36.81
446.1	start	40.26	4.45	73.16	2.25	36.64
446.6	start	40.17	4.29	73.17	2.25	36.72
447.1	start	40.19	4.48	73.14	2.30	36.55
447.6	start	40.10	4.32	73.16	2.30	36.62
448.1	start	40.11	4.48	73.15	2.35	36.46
448.6	start	40.30	4.60	73.21	2.35	36.54
449.1	start	40.36	4.82	73.14	2.41	36.38
449.6	start	40.27	4.66	73.16	2.41	36.45
450.1	start	40.22	4.82	73.14	2.41	36.24
450.6	start	40.13	4.66	73.17	2.41	36.31
451.1	start	40.35	4.81	73.21	2.41	36.37
451.6	start	40.26	4.65	73.23	2.41	36.45
452.1	start	40.24	4.79	73.24	2.46	36.29
452.6	start	40.15	4.63	73.26	2.46	36.36
453.1	start	40.17	4.81	73.23	2.51	36.20
453.6	start	40.42	5.00	73.24	2.51	36.26
454.1	start	40.33	4.83	73.26	2.51	36.33
454.7	start	40.24	4.68	73.27	2.51	36.40
455.2	start	40.26	4.86	73.24	2.56	36.24
455.7	start	40.51	5.04	73.26	2.56	36.31
456.2	start	40.42	4.88	73.27	2.56	36.38
456.7	start	40.40	5.08	73.23	2.56	36.17
457.2	start	40.31	4.91	73.24	2.56	36.24
457.7	start	40.32	5.07	73.21	2.62	36.09
458.2	start	40.55	5.23	73.24	2.62	36.16
458.7	start	40.47	5.07	73.25	2.62	36.23
459.2	start	40.37	4.91	73.27	2.62	36.31
459.7	start	40.28	4.74	73.29	2.62	36.38
460.2	start	40.51	4.90	73.32	2.62	36.45
460.7	start	40.42	4.74	73.34	2.62	36.52
461.2	start	40.34	4.58	73.35	2.62	36.59
461.7	start	40.25	4.43	73.37	2.62	36.66
462.2	start	40.16	4.26	73.38	2.62	36.73
462.7	start	40.41	4.44	73.40	2.62	36.80
463.2	start	40.32	4.28	73.42	2.62	36.87
463.7	start	40.23	4.12	73.44	2.62	36.95
464.2	start	40.14	3.95	73.46	2.62	37.02
464.7	start	40.05	3.80	73.48	2.62	37.09
465.3	start	40.28	3.96	73.51	2.62	37.16
465.8	start	40.19	3.80	73.52	2.62	37.23
466.3	start	40.10	3.64	73.54	2.62	37.30
466.8	start	40.01	3.48	73.56	2.62	37.37
467.3	start	40.25	3.65	73.58	2.62	37.44
467.8	start	40.17	3.49	73.59	2.62	37.52
468.3	start	40.07	3.32	73.61	2.62	37.59
468.8	start	39.99	3.16	73.63	2.62	37.66
469.3	start	39.90	3.01	73.64	2.62	37.73
469.8	start	40.70	3.97	73.16	2.67	37.57
470.3	start	40.61	3.81	73.19	2.67	37.64
470.8	start	40.62	3.98	73.16	2.73	37.48
471.3	start	40.62	4.12	73.14	2.78	37.33
471.8	start	40.84	4.27	73.17	2.78	37.41
472.3	start	40.84	4.42	73.14	2.83	37.26
472.8	start	40.74	4.24	73.17	2.83	37.34
473.3	start	40.66	4.37	73.16	2.83	37.13
473.8	start	40.56	4.18	73.18	2.83	37.21
474.3	start	40.87	4.65	73.18	2.88	37.06
474.8	start	40.77	4.47	73.20	2.88	37.14
475.4	start	40.79	4.64	73.15	2.93	36.99
475.9	start	40.68	4.45	73.18	2.93	37.07
476.4	start	41.01	4.94	73.16	2.99	36.91
476.9	start	40.91	4.76	73.18	2.99	36.99
477.4	start	40.83	4.87	73.18	2.99	36.79
477.9	start	40.72	4.69	73.21	2.99	36.87
478.4	start	40.95	4.84	73.23	2.99	36.95
478.9	start	40.88	4.97	73.22	2.99	36.75
479.4	start	40.78	4.79	73.24	2.99	36.83
479.9	start	40.86	5.02	73.14	3.04	36.68
480.4	start	41.08	5.16	73.17	3.04	36.75
480.9	start	40.98	4.98	73.19	3.04	36.84
481.4	start	40.99	5.15	73.15	3.09	36.68
481.9	start	40.89	4.97	73.17	3.09	36.76
482.4	start	41.13	5.41	73.19	3.09	36.55
482.9	start	41.03	5.23	73.21	3.09	36.63
483.4	start	40.93	5.05	73.23	3.09	36.71
483.9	start	40.94	5.22	73.19	3.13	36.56
484.4	start	41.17	5.37	73.22	3.13	36.64
484.9	start	41.19	5.54	73.16	3.18	36.49
485.5	start	41.09	5.36	73.19	3.18	36.57
486.0	start	40.98	5.17	73.21	3.18	36.65
486.5	start	41.20	5.32	73.25	3.18	36.72
487.0	start	41.10	5.14	73.27	3.18	36.80
487.5	start	41.00	4.95	73.28	3.18	36.89
488.0	start	40.90	4.77	73.30	3.18	36.97
488.5	start	41.00	4.79	73.33	3.18	37.04
489.0	start	41.03	4.75	73.34	3.18	37.12
489.5	start	40.94	4.57	73.36	3.18	37.20
490.0	start	40.84	4.39	73.38	3.18	37.28
490.5	start	40.74	4.22	73.40	3.18	37.36
491.0	start	40.97	4.38	73.42	3.18	37.44
491.5	start	40.88	4.20	73.44	3.18	37.51
492.0	start	40.84	4.08	73.42	3.20	37.59
492.5	start	40.84	4.23	73.38	3.23	37.44
493.0	start	41.06	4.39	73.40	3.23	37.52
493.5	start	41.01	4.53	73.38	3.23	37.32
494.0	start	41.22	4.90	73.14	3.28	37.17
494.5	start	41.12	4.72	73.16	3.28	37.25
495.1	start	41.41	4.92	73.17	3.32	37.32
495.6	start	41.32	4.99	73.18	3.33	37.17
496.1	start	41.23	4.82	73.20	3.33	37.25
496.6	start	41.23	4.97	73.17	3.38	37.09
497.1	start	41.46	5.12	73.19	3.38	37.18
497.6	start	41.46	5.28	73.16	3.42	37.02
498.1	start	41.36	5.11	73.18	3.42	37.09
498.6	start	41.27	4.94	73.21	3.42	37.17
499.1	start	41.17	4.76	73.22	3.42	37.25
499.6	start	41.08	4.59	73.24	3.42	37.32
500.1	start	40.98	4.42	73.27	3.42	37.40
500.6	start	40.86	4.22	73.29	3.42	37.48
501.1	start	40.77	4.04	73.31	3.42	37.56
501.6	start	40.67	3.87	73.33	3.42	37.64
502.1	start	40.80	4.16	73.18	3.48	37.48
502.6	start	40.71	3.99	73.20	3.48	37.56
503.1	start	40.72	4.15	73.18	3.53	37.41
503.6	start	40.63	3.99	73.20	3.53	37.48
504.1	start	41.72	5.24	73.18	3.59	37.32
504.6	start	41.63	5.08	73.20	3.59	37.39
505.2	start	41.54	4.91	73.21	3.59	37.47
505.7	start	41.65	4.95	73.23	3.59	37.54
506.2	start	41.62	5.13	73.18	3.59	37.34
506.7	start	41.53	4.95	73.20	3.59	37.41
507.2	start	41.43	4.78	73.22	3.59	37.49
507.7	start	41.39	4.95	73.19	3.59	37.28
508.2	start	41.30	4.78	73.21	3.59	37.35
508.7	start	41.18	4.58	73.25	3.59	37.43
509.2	start	41.08	4.41	73.27	3.59	37.51
509.7	start	41.11	4.58	73.23	3.65	37.36
510.2	start	41.01	4.41	73.25	3.65	37.44
510.7	start	41.00	4.55	73.23	3.70	37.28
511.2	start	40.91	4.38	73.25	3.70	37.36
511.7	start	40.80	4.20	73.28	3.70	37.44
512.2	start	40.71	4.04	73.29	3.70	37.51
512.7	start	40.61	3.86	73.31	3.70	37.59
513.2	start	40.57	4.03	73.27	3.70	37.38
513.7	start	40.64	4.01	73.14	3.70	37.46
514.3	start	40.56	3.86	73.14	3.70	37.54
514.8	start	40.47	3.69	73.15	3.70	37.62
515.3	start	40.46	3.83	73.14	3.75	37.47
515.8	start	40.35	3.65	73.18	3.75	37.54
516.3	start	40.33	3.76	73.16	3.81	37.41
516.8	start	40.23	3.58	73.19	3.81	37.48
517.3	start	40.23	3.72	73.18	3.87	37.34
517.8	start	40.12	3.53	73.20	3.87	37.42
518.3	start	40.14	3.70	73.17	3.93	37.28
518.8	start	40.04	3.52	73.19	3.93	37.36
519.3	start	40.01	3.70	73.15	3.93	37.15
519.8	start	40.01	3.85	73.14	3.99	37.00
520.3	start	39.90	3.66	73.17	3.99	37.08
520.8	start	39.80	3.48	73.19	3.99	37.16
521.3	start	39.77	3.37	73.14	3.99	37.24
521.8	start	39.74	3.48	73.15	4.06	37.10
522.3	start	39.64	3.31	73.17	4.06	37.17
522.9	start	39.58	3.46	73.16	4.06	36.96
523.4	start	39.48	3.28	73.18	4.06	37.04
523.9	start	39.45	3.17	73.14	4.06	37.12
524.4	start	39.44	3.59	73.15	4.12	36.69
524.9	start	39.38	3.45	73.14	4.12	36.77
525.4	start	39.35	3.37	73.15	4.19	36.82
525.9	start	39.52	3.48	73.14	4.39	36.88
526.4	start	39.72	3.62	73.14	4.63	36.94
526.9	start	39.88	3.71	73.15	4.87	37.01
527.4	start	39.93	3.39	73.14	4.91	37.37
527.9	start	42.99	6.27	73.33	4.91	37.56
528.4	start	42.88	6.08	73.36	4.91	37.64
528.9	start	42.80	5.93	73.36	4.91	37.71
529.4	start	42.71	5.76	73.38	4.91	37.78
529.9	start	42.62	5.59	73.40	4.91	37.86
530.4	start	42.53	5.43	73.41	4.91	37.93
530.9	start	42.43	5.26	73.43	4.91	38.01
531.4	start	42.35	5.10	73.45	4.91	38.08
532.0	start	42.25	4.93	73.47	4.91	38.16
532.5	start	42.16	4.76	73.48	4.91	38.24
533.0	start	42.06	4.59	73.50	4.91	38.31
533.5	start	41.97	4.41	73.51	4.91	38.39
534.0	start	41.86	4.22	73.54	4.91	38.48
534.5	start	41.76	4.04	73.55	4.91	38.56
535.0	start	41.65	3.84	73.57	4.91	38.65
535.5	start	41.55	3.66	73.59	4.91	38.73
536.0	start	41.44	3.46	73.61	4.91	38.82
536.5	start	41.35	3.30	73.62	4.91	38.90
537.0	start	41.26	3.13	73.64	4.91	38.97
537.5	start	41.18	2.98	73.66	4.91	39.04
538.0	start	41.09	2.83	73.67	4.91	39.11
538.5	start	41.56	3.23	73.14	4.91	39.17
539.0	start	41.55	3.14	73.14	4.96	39.25
539.5	start	41.70	3.23	73.14	5.17	39.31
540.0	start	41.67	3.13	73.15	5.23	39.38
540.5	start	41.66	3.04	73.16	5.27	39.45
541.1	start	41.72	3.03	73.15	5.37	39.52
541.6	start	41.69	2.93	73.16	5.43	39.59
542.1	start	41.74	2.91	73.16	5.53	39.67
542.6	start	41.74	2.84	73.16	5.61	39.74
543.1	start	41.76	2.78	73.16	5.70	39.82
543.6	start	41.85	2.80	73.16	5.86	39.89
544.1	start	41.94	2.81	73.14	5.97	39.96
544.6	weights	43.89	4.68	73.45	6.01	40.05
545.1	weights	43.86	4.62	73.52	6.01	40.08
545.6	weights	43.82	4.58	73.47	6.01	40.08
546.1	weights	43.74	4.50	73.46	6.01	40.08
546.6	weights	43.65	4.41	73.47	6.01	40.08
547.1	weights	43.57	4.32	73.48	6.01	40.09
547.6	weights	41.88	2.77	75.16	6.04	39.98
548.1	weights	39.76	2.97	77.19	6.05	37.78
548.6	weights	37.10	3.05	79.99	6.08	34.88
549.1	weights	35.17	3.19	81.54	6.11	33.18
549.7	weights	33.49	3.10	83.54	6.11	31.23
550.2	weights	33.52	2.77	83.51	6.11	31.59
550.7	weights	33.52	2.40	83.51	6.11	31.96
551.2	weights	33.51	2.03	83.52	6.11	32.32
551.7	weights	33.52	1.67	83.51	6.11	32.69
552.2	weights	33.52	1.29	83.51	6.11	33.07
552.7	weights	33.52	0.86	83.52	6.11	33.49
553.2	weights	33.52	1.05	83.51	6.11	33.31
553.7	weights	33.52	0.92	83.51	6.11	33.44
554.2	weights	33.51	0.79	83.53	6.11	33.55
554.7	weights	33.51	0.96	83.53	6.11	33.39
555.2	weights	33.51	0.82	83.53	6.11	33.52
555.7	weights	33.56	1.02	83.53	6.17	33.39
556.2	weights	33.56	0.86	83.55	6.17	33.53
556.7	weights	33.62	0.77	83.55	6.24	33.69
557.2	weights	33.67	0.98	83.55	6.28	33.53
557.7	weights	33.67	0.92	83.54	6.28	33.59
558.3	weights	33.67	0.83	83.55	6.28	33.68
558.8	weights	33.62	0.76	83.55	6.33	33.81
559.3	weights	33.77	0.99	83.55	6.33	33.62
559.8	weights	33.77	0.89	83.55	6.33	33.72
560.3	weights	33.85	0.86	83.55	6.33	33.84
560.8	weights	33.86	0.85	83.55	6.33	33.85
561.3	weights	33.86	0.84	83.55	6.33	33.86
561.8	weights	33.86	0.84	83.55	6.33	33.86
562.3	weights	33.87	0.78	83.55	6.33	33.93
562.8	weights	33.86	1.00	83.55	6.33	33.71
563.3	weights	34.06	0.96	83.51	6.38	33.94
563.8	weights	34.06	0.87	83.51	6.38	34.03
564.3	weights	34.05	0.85	83.51	6.38	34.05
564.8	weights	34.05	0.89	83.52	6.38	34.01
565.3	weights	34.06	0.97	83.52	6.38	33.93
565.8	weights	34.06	0.85	83.52	6.39	34.05
566.3	weights	34.07	0.84	83.52	6.40	34.07
566.9	weights	34.08	0.78	83.52	6.41	34.13
567.4	weights	34.22	1.04	83.52	6.53	34.02
567.9	weights	34.22	0.90	83.52	6.53	34.16
568.4	weights	34.22	0.90	83.52	6.53	34.16
568.9	weights	34.21	0.83	83.54	6.53	34.22
569.4	weights	34.21	1.01	83.54	6.53	34.04
569.9	weights	34.21	0.86	83.54	6.53	34.19
570.4	weights	34.24	0.77	83.51	6.53	34.31
570.9	weights	34.23	0.94	83.52	6.53	34.13
571.4	weights	34.23	0.99	83.52	6.53	34.08
571.9	weights	34.23	0.87	83.52	6.53	34.19
572.4	weights	34.23	0.82	83.52	6.53	34.25
572.9	weights	34.22	0.91	83.52	6.53	34.16
573.4	weights	34.23	0.90	83.52	6.53	34.17
573.9	weights	34.23	0.77	83.52	6.53	34.30
574.4	weights	34.22	0.78	83.52	6.53	34.29
574.9	weights	34.22	0.76	83.52	6.53	34.30
575.4	weights	34.22	0.94	83.52	6.53	34.12
576.0	weights	34.22	0.91	83.52	6.53	34.16
576.5	weights	34.22	0.81	83.52	6.53	34.26
577.0	weights	34.22	0.88	83.53	6.53	34.18
577.5	weights	34.22	0.76	83.53	6.53	34.30
578.0	weights	34.22	0.82	83.53	6.53	34.24
578.5	weights	34.22	0.87	83.53	6.53	34.19
579.0	weights	34.22	0.92	83.53	6.53	34.14
579.5	weights	34.22	0.78	83.53	6.53	34.28
580.0	weights	34.21	0.80	83.53	6.53	34.26
580.5	weights	34.21	0.81	83.53	6.53	34.25
581.0	weights	34.21	0.83	83.53	6.53	34.23
581.5	weights	34.21	0.85	83.53	6.53	34.20
582.0	weights	34.21	0.84	83.53	6.53	34.22
582.5	weights	34.21	0.83	83.53	6.53	34.23
583.0	weights	34.21	0.80	83.53	6.53	34.26
583.5	weights	34.21	0.78	83.53	6.53	34.27
584.1	weights	34.23	0.78	83.51	6.53	34.30
584.6	weights	34.22	0.77	83.52	6.53	34.29
585.1	weights	34.14	0.76	83.54	6.53	34.22
585.6	weights	34.10	0.80	83.51	6.53	34.15
586.1	weights	34.04	0.80	83.52	6.53	34.08
586.6	weights	33.97	0.81	83.52	6.53	34.00
587.1	weights	33.90	0.81	83.54	6.53	33.93
587.6	weights	33.84	0.82	83.54	6.53	33.86
588.1	weights	33.76	0.81	83.56	6.53	33.79
588.6	weights	33.70	0.82	83.57	6.53	33.73
589.1	weights	33.65	0.83	83.56	6.53	33.66
589.6	weights	33.58	0.83	83.56	6.53	33.60
590.1	weights	33.52	0.83	83.57	6.53	33.53
590.6	weights	33.45	0.82	83.58	6.53	33.47
591.1	weights	33.38	0.81	83.59	6.53	33.41
591.6	weights	33.39	0.79	83.52	6.53	33.45
592.1	weights	33.33	0.78	83.53	6.53	33.39
592.6	weights	33.27	0.79	83.52	6.53	33.32
593.1	weights	33.19	0.77	83.54	6.53	33.27
593.7	weights	33.16	0.80	83.52	6.53	33.21
594.2	weights	33.11	0.81	83.51	6.53	33.15
594.7	weights	33.02	0.78	83.54	6.53	33.09
595.2	weights	32.96	0.77	83.55	6.53	33.03
595.7	weights	32.92	0.79	83.51	6.53	32.98
596.2	weights	32.86	0.77	83.52	6.53	32.93
596.7	weights	32.79	0.81	83.52	6.53	32.82
597.2	weights	34.04	2.12	83.68	6.53	32.77
597.7	weights	33.95	2.03	83.70	6.53	32.77
598.2	weights	33.88	1.96	83.72	6.53	32.77
598.7	weights	33.79	1.87	83.74	6.53	32.77
599.2	weights	33.70	1.78	83.76	6.53	32.77
599.7	weights	33.63	1.70	83.77	6.53	32.77
600.2	weights	33.55	1.63	83.79	6.53	32.77
600.7	weights	33.49	1.56	83.80	6.53	32.77
601.2	weights	33.41	1.48	83.81	6.53	32.77
601.7	weights	33.34	1.41	83.82	6.53	32.77
602.2	weights	33.27	1.34	83.84	6.53	32.77
602.8	weights	33.20	1.27	83.84	6.53	32.77
