=== RADIX_THRESHOLD=16384  (RADIX_THRESHOLD = 16384)  09:32 ===
FAILS: 0
   8  32768  2048 |      22.5    22.5    27.4 |     22.7    22.7    22.7 |       1.01       1.01
  64  16384   512 |      26.7    26.6    30.7 |     32.9    32.8    40.5 |       1.23       1.23
  64  16384  2048 |      30.8    30.8    31.9 |     33.4    33.2    37.8 |       1.08       1.08
  64  17408   512 |      28.5    28.5    28.7 |     53.4    53.4    58.2 |       1.87       1.87
  64  17408  2048 |      30.8    30.8    30.9 |     53.4    53.4    53.4 |       1.73       1.73
  64  20480   512 |      28.8    28.8    29.7 |     57.5    57.5    57.5 |       2.00       2.00
  64  20480  2048 |      32.9    32.8    39.6 |     59.4    59.3    59.6 |       1.81       1.81
  64  21504   512 |      30.7    30.5    35.8 |     59.5    59.5    59.5 |       1.94       1.95
  64  21504  2048 |      34.9    34.9    36.0 |     59.9    59.8    59.9 |       1.72       1.71
  64  24576   512 |      30.8    30.8    38.0 |     65.7    65.7    65.8 |       2.13       2.13
  64  24576  2048 |      37.0    37.0    43.9 |     67.7    67.6    68.4 |       1.83       1.83
  64  32768   512 |      49.3    49.3    49.3 |     75.9    75.9    75.9 |       1.54       1.54
  64  32768  2048 |      57.4    57.4    57.5 |     77.9    77.8    78.0 |       1.36       1.35
   1  16384   512 |      12.4    12.4    12.6 |     15.8    15.8    16.0 |       1.28       1.28
   1  16384  2048 |      14.4    14.4    14.5 |     16.5    16.5    16.5 |       1.14       1.14
   1  17408   512 |      14.4    14.3    14.4 |     19.3    19.1    19.4 |       1.34       1.34
   1  17408  2048 |      14.7    14.5    14.9 |     20.2    20.1    20.3 |       1.37       1.38
   1  20480   512 |      14.4    14.4    14.6 |     20.6    20.5    20.6 |       1.43       1.42
   1  20480  2048 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   1  21504   512 |      15.6    15.6    15.8 |     20.5    20.5    20.7 |       1.32       1.32
   1  21504  2048 |      16.5    16.5    16.7 |     20.6    20.5    20.6 |       1.25       1.25
   1  24576   512 |      15.8    15.7    16.0 |     20.5    20.4    20.5 |       1.29       1.30
   1  24576  2048 |      18.3    18.2    18.5 |     20.6    20.5    20.6 |       1.12       1.13
   1  32768   512 |      18.4    18.3    18.5 |     20.6    20.6    22.5 |       1.12       1.12
   1  32768  2048 |      20.6    20.6    20.7 |     20.6    20.6    20.6 |       1.00       1.00
   8  16384   512 |      14.4    14.4    14.5 |     18.5    18.5    18.6 |       1.28       1.28
   8  16384  2048 |      16.5    16.5    16.5 |     19.5    19.5    19.7 |       1.18       1.18
   8  17408   512 |      16.5    16.4    17.5 |     22.8    22.6    26.6 |       1.38       1.38
   8  17408  2048 |      16.7    16.5    25.5 |     22.7    22.6    27.1 |       1.36       1.37
   8  20480   512 |      16.5    16.5    16.5 |     24.7    24.6    24.7 |       1.50       1.49
   8  20480  2048 |      18.5    18.5    18.6 |     24.7    24.7    24.7 |       1.33       1.33
   8  21504   512 |      16.5    16.5    16.5 |     22.6    22.5    22.8 |       1.37       1.37
   8  21504  2048 |      18.5    18.5    18.7 |     22.6    22.6    22.6 |       1.22       1.22
   8  24576   512 |      16.5    16.5    16.5 |     22.6    22.6    22.7 |       1.37       1.37
   8  24576  2048 |      18.8    18.7    19.0 |     22.6    22.6    22.6 |       1.20       1.21
   8  32768   512 |      18.7    18.6    18.8 |     22.6    22.6    22.7 |       1.21       1.22
   8  32768  2048 |      22.6    22.6    23.8 |     22.9    22.7    27.4 |       1.01       1.00
  64  16384   512 |      26.7    26.7    26.8 |     32.8    32.8    32.9 |       1.23       1.23
  64  16384  2048 |      30.6    30.6    35.5 |     32.9    32.9    32.9 |       1.07       1.07
  64  17408   512 |      26.7    26.7    31.2 |     53.4    53.3    60.3 |       2.00       1.99
  64  17408  2048 |      30.8    30.8    31.8 |     53.4    53.4    53.4 |       1.73       1.73
  64  20480   512 |      28.8    28.8    34.1 |     57.5    57.5    57.5 |       2.00       2.00
  64  20480  2048 |      32.9    32.9    38.9 |     58.5    58.4    58.5 |       1.78       1.78
  64  21504   512 |      30.8    30.8    30.8 |     59.5    59.5    59.5 |       1.93       1.93
  64  21504  2048 |      34.9    34.9    35.1 |     59.5    59.5    59.6 |       1.71       1.71
  64  24576   512 |      30.8    30.8    35.0 |     65.7    65.7    65.7 |       2.13       2.13
  64  24576  2048 |      37.0    36.9    38.3 |     67.7    67.7    67.7 |       1.83       1.83
  64  32768   512 |      49.3    49.2    49.3 |     75.9    75.8    75.9 |       1.54       1.54
  64  32768  2048 |      56.9    56.8    66.2 |     77.9    77.8    78.0 |       1.37       1.37
=== RADIX_THRESHOLD=20480  (RADIX_THRESHOLD = 20480)  09:32 ===
FAILS: 0
   1  16384   512 |      12.4    12.4    12.6 |     16.5    16.5    16.5 |       1.33       1.33
   1  16384  2048 |      14.4    14.4    14.6 |     16.5    16.5    16.5 |       1.14       1.14
   1  17408   512 |      14.4    14.4    14.4 |     18.5    18.4    18.5 |       1.28       1.28
   1  17408  2048 |      14.8    14.6    14.9 |     18.5    18.5    18.5 |       1.25       1.27
   1  20480   512 |      14.4    14.4    19.5 |     20.2    20.1    20.3 |       1.40       1.39
   1  20480  2048 |      16.5    16.5    17.9 |     20.5    20.5    20.6 |       1.25       1.25
   1  21504   512 |      14.9    14.8    15.0 |     20.5    20.5    20.7 |       1.38       1.38
   1  21504  2048 |      16.5    16.5    16.5 |     20.6    20.5    20.6 |       1.25       1.25
   1  24576   512 |      16.0    15.9    16.1 |     20.0    19.8    20.0 |       1.25       1.25
   1  24576  2048 |      18.4    18.3    18.5 |     20.5    20.5    20.6 |       1.11       1.12
   1  32768   512 |      18.5    18.5    19.9 |     20.6    20.6    20.6 |       1.11       1.11
   1  32768  2048 |      20.6    20.5    20.6 |     20.6    20.6    20.7 |       1.00       1.00
   8  16384   512 |      14.4    14.4    14.4 |     18.6    18.5    20.4 |       1.29       1.28
   8  16384  2048 |      16.5    16.5    16.5 |     18.6    18.5    18.6 |       1.13       1.13
   8  17408   512 |      14.6    14.5    20.0 |     18.6    18.5    18.6 |       1.27       1.28
   8  17408  2048 |      16.5    16.5    18.7 |     18.6    18.6    18.6 |       1.13       1.13
   8  20480   512 |      16.5    16.5    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   8  20480  2048 |      18.3    18.3    18.4 |     20.7    20.6    20.7 |       1.13       1.13
   8  21504   512 |      16.5    16.5    16.5 |     22.6    22.5    22.6 |       1.37       1.36
   8  21504  2048 |      18.5    18.5    26.5 |     22.6    22.6    22.7 |       1.22       1.22
   8  24576   512 |      16.5    16.5    17.6 |     23.3    22.6    27.0 |       1.42       1.37
   8  24576  2048 |      18.8    18.7    18.9 |     22.6    22.6    22.7 |       1.20       1.21
   8  32768   512 |      18.6    18.6    18.7 |     22.7    22.6    22.7 |       1.22       1.22
   8  32768  2048 |      22.5    22.5    22.6 |     22.7    22.7    22.7 |       1.01       1.01
  64  16384   512 |      26.3    26.1    31.0 |     32.8    32.8    32.9 |       1.25       1.25
  64  16384  2048 |      28.8    28.8    35.6 |     32.9    32.8    33.7 |       1.14       1.14
  64  17408   512 |      28.0    27.9    28.2 |     35.0    34.9    40.1 |       1.25       1.25
  64  17408  2048 |      30.8    30.8    32.2 |     34.9    34.9    34.9 |       1.13       1.13
  64  20480   512 |      28.8    28.8    33.9 |     39.0    39.0    39.1 |       1.36       1.36
  64  20480  2048 |      32.9    32.9    33.1 |     39.2    39.2    39.4 |       1.19       1.19
  64  21504   512 |      30.7    30.7    30.8 |     59.5    59.5    59.5 |       1.94       1.94
  64  21504  2048 |      33.4    33.4    33.6 |     60.0    59.9    60.2 |       1.79       1.79
  64  24576   512 |      30.8    30.8    38.1 |     65.7    65.7    65.7 |       2.13       2.13
  64  24576  2048 |      36.6    36.4    36.7 |     67.7    67.7    67.7 |       1.85       1.86
  64  32768   512 |      49.3    49.3    55.1 |     75.9    75.9    75.9 |       1.54       1.54
  64  32768  2048 |      56.2    56.2    62.2 |     77.8    77.7    78.0 |       1.38       1.38
   1  16384   512 |      12.7    12.6    13.0 |     16.5    16.5    16.5 |       1.30       1.31
   1  16384  2048 |      14.4    14.4    14.6 |     16.5    16.5    16.5 |       1.14       1.14
   1  17408   512 |      12.4    12.4    12.5 |     16.5    16.5    16.5 |       1.33       1.33
   1  17408  2048 |      15.2    15.2    15.4 |     18.5    18.5    18.5 |       1.22       1.22
   1  20480   512 |      14.4    14.4    14.5 |     20.5    20.5    20.5 |       1.42       1.42
   1  20480  2048 |      16.5    16.5    16.6 |     20.6    20.5    20.6 |       1.25       1.25
   1  21504   512 |      14.4    14.4    16.5 |     20.6    20.6    20.6 |       1.43       1.43
   1  21504  2048 |      16.5    16.5    16.7 |     20.6    20.6    20.6 |       1.25       1.25
   1  24576   512 |      15.0    14.9    15.0 |     20.4    20.4    20.5 |       1.36       1.37
   1  24576  2048 |      16.5    16.5    16.5 |     20.6    20.5    20.6 |       1.25       1.25
   1  32768   512 |      18.5    18.5    18.5 |     20.6    20.6    20.6 |       1.11       1.11
